user 6   scene:1
time: 31.826093196868896, score: [210.42502]
time: 31.84692120552063, score: [213.88843]
time: 31.867904901504517, score: [217.32251]
time: 31.883164405822754, score: [220.75659]
time: 31.903311491012573, score: [224.19067]
time: 31.917739391326904, score: [227.66522]
time: 31.932312965393066, score: [231.15707]
time: 31.943740606307983, score: [234.65176]
time: 31.957738161087036, score: [238.14798]
time: 31.970964908599854, score: [241.6484]
time: 31.985790491104126, score: [245.15002]
time: 32.00087642669678, score: [248.6531]
time: 32.01870012283325, score: [252.15775]
time: 32.03137230873108, score: [255.66318]
time: 32.04800868034363, score: [259.16965]
time: 32.06506705284119, score: [262.6769]
time: 32.07784557342529, score: [266.1846]
time: 32.09160280227661, score: [269.6923]
time: 32.103901386260986, score: [273.19998]
time: 32.12114953994751, score: [276.70767]
time: 32.137022733688354, score: [280.21533]
time: 32.15299892425537, score: [283.72302]
time: 32.16915535926819, score: [287.2307]
time: 32.18467307090759, score: [290.73837]
time: 32.19964075088501, score: [294.24606]
time: 32.217347145080566, score: [297.75375]
time: 32.23130822181702, score: [301.26144]
time: 32.247021436691284, score: [304.76913]
time: 32.26111578941345, score: [308.2768]
time: 32.275777101516724, score: [311.7845]
time: 32.28809690475464, score: [315.29218]
time: 32.3022735118866, score: [318.79984]
time: 32.3165819644928, score: [322.30753]
time: 32.32974886894226, score: [323.47638]
time: 32.34260082244873, score: [323.47638]
time: 32.35720705986023, score: [323.47638]
time: 32.371654987335205, score: [323.47638]
time: 32.386754512786865, score: [323.47638]
time: 32.39925241470337, score: [323.47638]
time: 32.41365456581116, score: [323.47638]
time: 32.42777919769287, score: [323.47638]
time: 32.4418420791626, score: [323.47638]
time: 32.45615863800049, score: [323.47638]
time: 32.47084903717041, score: [323.47638]
time: 32.489359855651855, score: [323.47638]
time: 32.506566286087036, score: [323.47638]
time: 32.52085995674133, score: [323.47638]
time: 32.53486657142639, score: [323.47638]
time: 32.55401039123535, score: [323.47638]
time: 32.56853985786438, score: [323.47638]
time: 32.58162260055542, score: [323.47638]
time: 32.59634041786194, score: [323.47638]
time: 32.60910964012146, score: [323.47638]
time: 32.62223672866821, score: [323.47638]
time: 32.63833451271057, score: [323.47638]
time: 32.652883529663086, score: [323.47638]
time: 32.66606426239014, score: [323.47638]
time: 32.67866086959839, score: [323.47638]
time: 32.689903020858765, score: [323.47638]
