user 1   scene:1
time: 31.826358556747437, score: [210.3978]
time: 31.84677028656006, score: [213.8873]
time: 31.864364862442017, score: [217.32138]
time: 31.878817081451416, score: [220.75546]
time: 31.893341779708862, score: [224.18951]
time: 31.90836501121521, score: [227.66403]
time: 31.926851987838745, score: [231.15585]
time: 31.94131565093994, score: [234.65051]
time: 31.9553062915802, score: [238.14676]
time: 31.968608617782593, score: [241.64716]
time: 31.9844172000885, score: [245.14877]
time: 32.00163650512695, score: [248.65186]
time: 32.0194571018219, score: [252.15646]
time: 32.03667116165161, score: [255.66193]
time: 32.05103921890259, score: [259.16837]
time: 32.06562519073486, score: [262.67563]
time: 32.078320026397705, score: [266.18332]
time: 32.0932993888855, score: [269.691]
time: 32.10835838317871, score: [273.1987]
time: 32.12435460090637, score: [276.7064]
time: 32.140645027160645, score: [280.21408]
time: 32.155277490615845, score: [283.72177]
time: 32.169708013534546, score: [287.22943]
time: 32.18510627746582, score: [290.73712]
time: 32.20287609100342, score: [294.24484]
time: 32.22016668319702, score: [297.75247]
time: 32.23712658882141, score: [301.26016]
time: 32.251585960388184, score: [304.76785]
time: 32.26749515533447, score: [308.27554]
time: 32.28213977813721, score: [311.7832]
time: 32.29964280128479, score: [315.29092]
time: 32.31460165977478, score: [318.79858]
time: 32.329716205596924, score: [322.30627]
time: 32.343886375427246, score: [323.47638]
time: 32.35901951789856, score: [323.47638]
time: 32.3781213760376, score: [323.47638]
time: 32.39332413673401, score: [323.47638]
time: 32.40876126289368, score: [323.47638]
time: 32.424354553222656, score: [323.47638]
time: 32.43899583816528, score: [323.47638]
time: 32.453044414520264, score: [323.47638]
time: 32.46852087974548, score: [323.47638]
time: 32.48134183883667, score: [323.47638]
time: 32.49653434753418, score: [323.47638]
time: 32.511106967926025, score: [323.47638]
time: 32.52586388587952, score: [323.47638]
time: 32.542391538619995, score: [323.47638]
time: 32.56100559234619, score: [323.47638]
time: 32.57997941970825, score: [323.47638]
time: 32.596500396728516, score: [323.47638]
time: 32.61259341239929, score: [323.47638]
time: 32.63118839263916, score: [323.47638]
time: 32.64459180831909, score: [323.47638]
time: 32.65737056732178, score: [323.47638]
time: 32.669382095336914, score: [323.47638]
time: 32.68357825279236, score: [323.47638]
time: 32.697922706604004, score: [323.47638]
time: 32.71156907081604, score: [323.47638]
time: 32.722901344299316, score: [323.47638]
