user 3   scene:2
time: 31.826361894607544, score: [236.56355]
time: 31.846730709075928, score: [239.5972]
time: 31.864583253860474, score: [242.6442]
time: 31.880483150482178, score: [245.75743]
time: 31.895015716552734, score: [248.87907]
time: 31.919623613357544, score: [252.00842]
time: 31.932988166809082, score: [255.17351]
time: 31.951165676116943, score: [258.31863]
time: 31.96456480026245, score: [261.44135]
time: 31.9770724773407, score: [264.54297]
time: 31.993174076080322, score: [267.62592]
time: 32.00722312927246, score: [270.69327]
time: 32.023415327072144, score: [273.7478]
time: 32.03953981399536, score: [276.79135]
time: 32.05572986602783, score: [279.8261]
time: 32.068291902542114, score: [282.8537]
time: 32.08404088020325, score: [285.8753]
time: 32.100581884384155, score: [288.89178]
time: 32.11715507507324, score: [291.90393]
time: 32.131542921066284, score: [294.91205]
time: 32.14577269554138, score: [297.91656]
time: 32.15996551513672, score: [300.91763]
time: 32.176002740859985, score: [303.91544]
time: 32.191864013671875, score: [306.91]
time: 32.21034026145935, score: [309.90137]
time: 32.2254843711853, score: [312.891]
time: 32.23846101760864, score: [315.83313]
time: 32.255265951156616, score: [318.82184]
time: 32.27066469192505, score: [321.8114]
time: 32.285324811935425, score: [324.80377]
time: 32.299317359924316, score: [327.7984]
time: 32.31475353240967, score: [330.79492]
time: 32.33068251609802, score: [333.79324]
time: 32.34502673149109, score: [335.05554]
time: 32.35813856124878, score: [335.10553]
time: 32.37181854248047, score: [335.10504]
time: 32.3860297203064, score: [335.10428]
time: 32.39902400970459, score: [335.10352]
time: 32.41254901885986, score: [335.10315]
time: 32.42711567878723, score: [335.1031]
time: 32.44065237045288, score: [335.10324]
time: 32.4576313495636, score: [335.10345]
time: 32.47305226325989, score: [335.10358]
time: 32.48880314826965, score: [335.10364]
time: 32.5046968460083, score: [335.1036]
time: 32.519508361816406, score: [335.10355]
time: 32.53701615333557, score: [335.10352]
time: 32.55310273170471, score: [335.10352]
time: 32.56961226463318, score: [335.1035]
time: 32.58923101425171, score: [335.1035]
time: 32.607720375061035, score: [335.10352]
time: 32.62325835227966, score: [335.10352]
time: 32.63933706283569, score: [335.10352]
time: 32.65805244445801, score: [335.10352]
time: 32.674525022506714, score: [335.10352]
time: 32.68929362297058, score: [335.10352]
time: 32.70179986953735, score: [335.10352]
time: 32.714903593063354, score: [335.10352]
time: 32.72507834434509, score: [335.10352]
time: 32.737218141555786, score: [335.10352]
time: 32.7474205493927, score: [335.10352]
time: 32.758795499801636, score: [335.10352]
time: 32.769692182540894, score: [335.10352]
