user 0   scene:2
time: 0.09574270248413086, score: [236.06212]
time: 0.11300086975097656, score: [239.22557]
time: 0.12476515769958496, score: [242.27281]
time: 0.1358351707458496, score: [245.38997]
time: 0.14751839637756348, score: [248.51875]
time: 0.15920281410217285, score: [251.6786]
time: 0.17050957679748535, score: [254.86903]
time: 0.1821129322052002, score: [258.0587]
time: 0.19364070892333984, score: [261.24725]
time: 0.20473623275756836, score: [264.43396]
time: 0.21640372276306152, score: [267.6185]
time: 0.22773361206054688, score: [270.80072]
time: 0.23885655403137207, score: [273.97885]
time: 0.2502312660217285, score: [277.15015]
time: 0.26170945167541504, score: [280.31448]
time: 0.2729532718658447, score: [283.4698]
time: 0.28763794898986816, score: [286.61554]
time: 0.29924750328063965, score: [289.75098]
time: 0.31108927726745605, score: [292.8764]
time: 0.3224601745605469, score: [295.99158]
time: 0.3341560363769531, score: [299.09717]
time: 0.3522982597351074, score: [302.195]
time: 0.3640782833099365, score: [305.28354]
time: 0.3757054805755615, score: [308.3632]
time: 0.3871021270751953, score: [311.43652]
time: 0.3988463878631592, score: [314.50385]
time: 0.41094374656677246, score: [317.56396]
time: 0.4223654270172119, score: [320.61783]
time: 0.43403053283691406, score: [323.66693]
time: 0.44582056999206543, score: [326.71173]
time: 0.45751500129699707, score: [329.7525]
time: 0.4689459800720215, score: [332.78992]
time: 0.48052167892456055, score: [335.82285]
time: 0.49239301681518555, score: [337.44214]
time: 0.5039629936218262, score: [337.49292]
time: 0.5154519081115723, score: [337.54367]
time: 0.5273098945617676, score: [337.59442]
time: 0.5389440059661865, score: [337.64758]
time: 0.5505387783050537, score: [337.69836]
time: 0.5627777576446533, score: [337.7491]
time: 0.5752754211425781, score: [337.7999]
time: 0.5870099067687988, score: [337.85065]
time: 0.5987401008605957, score: [337.90143]
time: 0.6104531288146973, score: [337.9522]
time: 0.6218006610870361, score: [338.00372]
time: 0.6339001655578613, score: [338.0545]
time: 0.6455886363983154, score: [338.10602]
time: 0.6568927764892578, score: [338.1568]
time: 0.6681995391845703, score: [338.20758]
time: 0.6796901226043701, score: [338.2607]
time: 0.692293643951416, score: [338.31146]
time: 0.7038075923919678, score: [338.36224]
time: 0.7152462005615234, score: [338.41534]
time: 0.7272837162017822, score: [338.46613]
time: 0.7389869689941406, score: [338.5169]
time: 0.7509217262268066, score: [338.57]
time: 0.7625339031219482, score: [338.6208]
time: 0.7742471694946289, score: [338.67157]
time: 0.7859318256378174, score: [338.72467]
time: 0.7980022430419922, score: [338.77545]
time: 0.8098385334014893, score: [338.8262]
time: 0.8215916156768799, score: [338.87933]
time: 0.8335232734680176, score: [338.9301]
time: 0.8453731536865234, score: [338.9809]
time: 0.8567545413970947, score: [339.03168]
time: 0.8684096336364746, score: [339.07922]
time: 0.8798468112945557, score: [339.1066]
time: 0.892009973526001, score: [339.13058]
time: 0.9031774997711182, score: [339.15433]
time: 0.9148592948913574, score: [339.17828]
time: 0.9272370338439941, score: [339.20227]
time: 0.9391252994537354, score: [339.226]
time: 0.9505138397216797, score: [339.25]
time: 0.962242603302002, score: [339.274]
time: 0.9738667011260986, score: [339.29773]
time: 0.9851078987121582, score: [339.32172]
time: 0.9969651699066162, score: [339.34567]
time: 1.0082621574401855, score: [339.3694]
time: 1.019857406616211, score: [339.39337]
time: 1.0312397480010986, score: [339.4077]
time: 1.0436925888061523, score: [339.4077]
time: 1.0550575256347656, score: [339.4077]
time: 1.0667505264282227, score: [339.4077]
time: 1.0783751010894775, score: [339.4077]
time: 1.0898869037628174, score: [339.4077]
time: 1.1016709804534912, score: [339.4077]
time: 1.1134417057037354, score: [339.4077]
time: 1.1246280670166016, score: [339.4077]
time: 1.13588547706604, score: [339.4077]
time: 1.1481423377990723, score: [339.4077]
time: 1.1598284244537354, score: [339.4077]
time: 1.1712992191314697, score: [339.4077]
time: 1.1832525730133057, score: [339.4077]
time: 1.1948184967041016, score: [339.4077]
time: 1.2060739994049072, score: [339.4077]
time: 1.2176895141601562, score: [339.4077]
time: 1.2297098636627197, score: [339.4077]
time: 1.241072416305542, score: [339.4077]
time: 1.2522664070129395, score: [339.4077]
time: 1.2640416622161865, score: [339.4077]
