user 97   scene:2
time: 0.016803503036499023, score: [236.49]
time: 0.04953575134277344, score: [239.57368]
time: 0.07555699348449707, score: [242.61745]
time: 0.10271811485290527, score: [245.71025]
time: 0.1286163330078125, score: [248.78975]
time: 0.15025734901428223, score: [251.84071]
time: 0.17409062385559082, score: [254.89449]
time: 0.1982736587524414, score: [257.94836]
time: 0.22217154502868652, score: [260.9849]
time: 0.24909448623657227, score: [264.00928]
time: 0.28835368156433105, score: [267.02466]
time: 0.31270456314086914, score: [270.0329]
time: 0.3343620300292969, score: [273.03525]
time: 0.3598449230194092, score: [276.03253]
time: 0.38405489921569824, score: [279.02716]
time: 0.4101240634918213, score: [282.0169]
time: 0.428969144821167, score: [285.00098]
time: 0.45252442359924316, score: [287.97934]
time: 0.4776480197906494, score: [290.95227]
time: 0.5056982040405273, score: [293.9201]
time: 0.5269598960876465, score: [296.88327]
time: 0.5537817478179932, score: [299.84238]
time: 0.5782918930053711, score: [302.79788]
time: 0.6014704704284668, score: [305.7503]
time: 0.6267611980438232, score: [308.70004]
time: 0.6509675979614258, score: [311.64758]
time: 0.6725971698760986, score: [314.59314]
time: 0.7014024257659912, score: [317.53714]
time: 0.7266871929168701, score: [320.47974]
time: 0.7497453689575195, score: [323.4212]
time: 0.769993782043457, score: [326.3617]
time: 0.7934517860412598, score: [329.3014]
time: 0.8140318393707275, score: [332.2404]
time: 0.8368411064147949, score: [333.79532]
time: 0.8607113361358643, score: [333.8294]
time: 0.8871896266937256, score: [333.81393]
time: 0.9117321968078613, score: [333.7985]
time: 0.9288640022277832, score: [333.78302]
time: 0.9493377208709717, score: [333.76752]
time: 0.9723269939422607, score: [333.75204]
time: 0.9965741634368896, score: [333.73657]
time: 1.0185914039611816, score: [333.7211]
time: 1.0370373725891113, score: [333.70563]
time: 1.059910774230957, score: [333.69016]
time: 1.0784878730773926, score: [333.67468]
time: 1.0987958908081055, score: [333.65918]
time: 1.1204254627227783, score: [333.64374]
time: 1.1426184177398682, score: [333.62823]
time: 1.1669933795928955, score: [333.6128]
time: 1.1863303184509277, score: [333.59732]
time: 1.2077264785766602, score: [333.58182]
time: 1.2390687465667725, score: [333.57562]
time: 1.2634575366973877, score: [333.5774]
time: 1.2855017185211182, score: [333.5792]
time: 1.3053085803985596, score: [333.58096]
time: 1.327760934829712, score: [333.58273]
time: 1.3464875221252441, score: [333.58453]
time: 1.369553565979004, score: [333.5863]
time: 1.392956018447876, score: [333.58807]
time: 1.4245381355285645, score: [333.58984]
time: 1.4460315704345703, score: [333.59164]
time: 1.4678354263305664, score: [333.5934]
time: 1.4856581687927246, score: [333.59518]
time: 1.508803367614746, score: [333.597]
time: 1.526676893234253, score: [333.59875]
time: 1.5510950088500977, score: [333.60052]
