user 46   scene:1
time: 0.04571342468261719, score: [210.17276]
time: 0.2550022602081299, score: [213.88031]
time: 0.443159818649292, score: [217.31439]
time: 0.6248538494110107, score: [220.74847]
time: 0.8384015560150146, score: [224.18256]
time: 1.0326437950134277, score: [227.65637]
time: 1.219848871231079, score: [231.14807]
time: 1.4016170501708984, score: [234.64279]
time: 1.5810599327087402, score: [238.13895]
time: 1.7738609313964844, score: [241.63934]
time: 1.975677728652954, score: [245.14093]
time: 2.174450635910034, score: [248.64398]
time: 2.373054265975952, score: [252.14859]
time: 2.5840296745300293, score: [255.65402]
time: 2.786982774734497, score: [259.16046]
time: 3.018362045288086, score: [262.66772]
time: 3.2739317417144775, score: [266.1754]
time: 3.4942924976348877, score: [269.68307]
time: 3.687901258468628, score: [273.19077]
time: 3.935856342315674, score: [276.69846]
time: 4.1590447425842285, score: [280.20615]
time: 4.374434947967529, score: [283.7138]
time: 4.630430459976196, score: [287.22153]
time: 4.902921676635742, score: [290.72922]
time: 5.169021844863892, score: [294.23688]
time: 5.431114673614502, score: [297.74457]
time: 5.683232069015503, score: [301.25226]
time: 5.9212400913238525, score: [304.75992]
time: 6.195981979370117, score: [308.2676]
time: 6.438200235366821, score: [311.7753]
time: 6.708778142929077, score: [315.283]
time: 6.968991041183472, score: [318.79065]
time: 7.172109127044678, score: [322.29834]
time: 7.424174785614014, score: [323.47638]
time: 7.6628217697143555, score: [323.47638]
time: 7.755143165588379, score: [323.47638]
time: 7.987252473831177, score: [323.47638]
time: 8.196980953216553, score: [323.47638]
time: 8.401730298995972, score: [323.47638]
time: 8.603803157806396, score: [323.47638]
time: 8.988490581512451, score: [323.47638]
time: 9.140613794326782, score: [323.47638]
time: 9.274026870727539, score: [323.47638]
time: 9.4397292137146, score: [323.47638]
time: 9.56722640991211, score: [323.47638]
time: 9.71499490737915, score: [323.47638]
time: 9.866018056869507, score: [323.47638]
time: 10.008208274841309, score: [323.47638]
time: 10.16138482093811, score: [323.47638]
time: 10.274011611938477, score: [323.47638]
time: 10.390114784240723, score: [323.47638]
time: 10.527755975723267, score: [323.47638]
time: 10.66953730583191, score: [323.47638]
time: 10.78049898147583, score: [323.47638]
