user 94   scene:2
time: 0.07509207725524902, score: [236.48491]
time: 0.19357061386108398, score: [239.57066]
time: 0.27887821197509766, score: [242.61397]
time: 0.35177159309387207, score: [245.70445]
time: 0.457078218460083, score: [248.77956]
time: 0.5757997035980225, score: [251.82578]
time: 0.6969785690307617, score: [254.8658]
time: 0.8087499141693115, score: [257.9157]
time: 0.9113085269927979, score: [260.94913]
time: 1.0288522243499756, score: [263.97107]
time: 1.1532042026519775, score: [266.98438]
time: 1.2593376636505127, score: [269.99072]
time: 1.3928179740905762, score: [272.99265]
time: 1.5252461433410645, score: [275.99146]
time: 1.672450065612793, score: [278.9845]
time: 1.8001527786254883, score: [281.97168]
time: 1.961057186126709, score: [284.95297]
time: 2.1267499923706055, score: [287.92853]
time: 2.2765612602233887, score: [290.89862]
time: 2.4288504123687744, score: [293.8637]
time: 2.5762574672698975, score: [296.8244]
time: 2.7555806636810303, score: [299.78122]
time: 2.910862684249878, score: [302.73468]
time: 3.071707010269165, score: [305.6853]
time: 3.229517698287964, score: [308.63348]
time: 3.388868570327759, score: [311.57965]
time: 3.543165445327759, score: [314.52408]
time: 3.7220547199249268, score: [317.46704]
time: 3.8822243213653564, score: [320.4088]
time: 4.057458162307739, score: [323.34955]
time: 4.223392724990845, score: [326.2895]
time: 4.393877267837524, score: [329.22867]
time: 4.5655903816223145, score: [332.1673]
time: 4.723640203475952, score: [333.71625]
time: 4.919943571090698, score: [333.7611]
time: 5.11668062210083, score: [333.74463]
time: 5.298412084579468, score: [333.72815]
time: 5.489910364151001, score: [333.71167]
time: 5.703826904296875, score: [333.69522]
time: 5.8910205364227295, score: [333.6787]
time: 6.0721821784973145, score: [333.6623]
time: 6.264723062515259, score: [333.64578]
time: 6.443198919296265, score: [333.6293]
time: 6.6392951011657715, score: [333.61282]
time: 6.834493160247803, score: [333.59637]
time: 7.0501017570495605, score: [333.5799]
time: 7.24521279335022, score: [333.56342]
time: 7.4584410190582275, score: [333.54697]
time: 7.68350887298584, score: [333.53046]
time: 7.923794746398926, score: [333.52582]
time: 8.149961948394775, score: [333.52673]
time: 8.364758014678955, score: [333.52765]
time: 8.56561827659607, score: [333.5286]
time: 8.817746639251709, score: [333.52948]
time: 9.05574083328247, score: [333.5304]
time: 9.293459415435791, score: [333.53134]
time: 9.521122694015503, score: [333.53223]
time: 9.802183866500854, score: [333.53317]
time: 10.072898626327515, score: [333.53406]
time: 10.337801694869995, score: [333.53497]
time: 10.5882408618927, score: [333.5359]
time: 10.847072839736938, score: [333.5368]
time: 11.087692022323608, score: [333.53772]
time: 11.327513933181763, score: [333.53864]
time: 11.61412525177002, score: [333.53955]
