user 13   scene:3
time: 0.04959392547607422, score: [268.59738]
time: 0.2767632007598877, score: [275.89502]
time: 0.4597139358520508, score: [283.18164]
time: 0.6325876712799072, score: [290.545]
time: 0.8239367008209229, score: [297.91202]
time: 1.0074741840362549, score: [305.28058]
time: 1.2157135009765625, score: [312.65448]
time: 1.3993330001831055, score: [320.03137]
time: 1.6126551628112793, score: [327.51547]
time: 1.7990310192108154, score: [335.0576]
time: 2.0183210372924805, score: [342.60214]
time: 2.2320401668548584, score: [350.14307]
time: 2.454232931137085, score: [357.70248]
time: 2.682267904281616, score: [365.27185]
time: 2.8965556621551514, score: [372.8372]
time: 3.086761236190796, score: [380.3795]
time: 3.3386499881744385, score: [387.90155]
time: 3.5760304927825928, score: [395.4373]
time: 3.800625801086426, score: [403.00925]
time: 4.0357666015625, score: [410.5519]
time: 4.314311742782593, score: [418.06473]
time: 4.570141792297363, score: [425.5436]
time: 4.853951692581177, score: [432.93225]
time: 5.0974156856536865, score: [440.11343]
time: 5.3282270431518555, score: [445.51685]
time: 5.580608129501343, score: [450.76443]
time: 5.8121466636657715, score: [455.04276]
time: 6.133071660995483, score: [460.4034]
time: 6.37060809135437, score: [465.8035]
time: 6.599529504776001, score: [471.2391]
time: 6.848198652267456, score: [476.8051]
time: 7.067215204238892, score: [483.1694]
time: 7.295456647872925, score: [489.4233]
time: 7.498827934265137, score: [493.06137]
time: 7.712939977645874, score: [494.37842]
time: 7.897455930709839, score: [495.0767]
time: 8.219957828521729, score: [495.7833]
time: 8.425665855407715, score: [496.42145]
time: 8.570387363433838, score: [496.87216]
time: 8.721726894378662, score: [497.24176]
time: 8.863302946090698, score: [497.53534]
time: 8.99813175201416, score: [497.64093]
time: 9.142020463943481, score: [497.55426]
time: 9.287717580795288, score: [497.44858]
time: 9.447724342346191, score: [497.34048]
time: 9.576626062393188, score: [497.2441]
time: 9.685271739959717, score: [497.17215]
time: 9.820099115371704, score: [497.1347]
time: 9.965548515319824, score: [497.13644]
time: 10.080787658691406, score: [497.17343]
time: 10.19593358039856, score: [497.23328]
time: 10.329764366149902, score: [497.29947]
time: 10.4646155834198, score: [497.35696]
time: 10.593520641326904, score: [497.39612]
time: 10.711846351623535, score: [497.41364]
time: 10.815444231033325, score: [497.4113]
time: 10.955832481384277, score: [497.3938]
time: 11.070870161056519, score: [497.3673]
time: 11.184648513793945, score: [497.33792]
time: 11.28268051147461, score: [497.3111]
time: 11.402127742767334, score: [497.291]
time: 11.517345428466797, score: [497.2801]
time: 11.653075933456421, score: [497.27896]
time: 11.757673978805542, score: [497.28616]
time: 11.853561639785767, score: [497.29904]
