user 24   scene:3
time: 0.01456761360168457, score: [268.54144]
time: 0.037626028060913086, score: [275.88425]
time: 0.056502342224121094, score: [283.16876]
time: 0.07491421699523926, score: [290.52765]
time: 0.09334588050842285, score: [297.8895]
time: 0.11568498611450195, score: [305.2523]
time: 0.13734817504882812, score: [312.6191]
time: 0.15727519989013672, score: [319.98563]
time: 0.18215370178222656, score: [327.45383]
time: 0.200714111328125, score: [334.9731]
time: 0.2193307876586914, score: [342.48373]
time: 0.2444601058959961, score: [349.97934]
time: 0.26827263832092285, score: [357.4807]
time: 0.293485164642334, score: [364.97763]
time: 0.3152952194213867, score: [372.4622]
time: 0.340686559677124, score: [379.91254]
time: 0.3625969886779785, score: [387.32974]
time: 0.38443493843078613, score: [394.71375]
time: 0.40749645233154297, score: [402.15353]
time: 0.43067407608032227, score: [409.55862]
time: 0.45377612113952637, score: [416.91946]
time: 0.47621726989746094, score: [424.2061]
time: 0.493455171585083, score: [431.53098]
time: 0.5156669616699219, score: [438.48505]
time: 0.5441768169403076, score: [443.03937]
time: 0.5711991786956787, score: [447.45496]
time: 0.5925579071044922, score: [452.86655]
time: 0.6140007972717285, score: [458.4368]
time: 0.636972188949585, score: [464.07495]
time: 0.6581282615661621, score: [469.79843]
time: 0.6781754493713379, score: [475.57675]
time: 0.7021629810333252, score: [481.72647]
time: 0.7266614437103271, score: [488.21487]
time: 0.7499330043792725, score: [491.40195]
time: 0.7705883979797363, score: [492.7189]
time: 0.7892639636993408, score: [493.44073]
time: 0.8119792938232422, score: [493.5006]
time: 0.8298563957214355, score: [493.6373]
time: 0.8489642143249512, score: [493.97488]
time: 0.8705837726593018, score: [494.2321]
time: 0.8971338272094727, score: [494.49704]
time: 0.9249234199523926, score: [494.78854]
time: 0.9469888210296631, score: [495.05862]
time: 0.9684538841247559, score: [495.26855]
time: 0.9860167503356934, score: [495.39566]
time: 1.0061242580413818, score: [495.43948]
time: 1.0246281623840332, score: [495.41586]
time: 1.0452454090118408, score: [495.34433]
time: 1.069669485092163, score: [495.24222]
time: 1.0907504558563232, score: [495.12347]
time: 1.1090922355651855, score: [494.99948]
time: 1.1310145854949951, score: [494.88034]
time: 1.1524310111999512, score: [494.7757]
time: 1.1726152896881104, score: [494.6948]
time: 1.1951797008514404, score: [494.64615]
time: 1.2168667316436768, score: [494.6355]
time: 1.2374439239501953, score: [494.66348]
time: 1.2571675777435303, score: [494.7244]
time: 1.2772154808044434, score: [494.80667]
time: 1.302518606185913, score: [494.89594]
time: 1.3204262256622314, score: [494.97842]
time: 1.3397212028503418, score: [495.04367]
time: 1.3551349639892578, score: [495.0856]
time: 1.3754863739013672, score: [495.10306]
time: 1.3957817554473877, score: [495.09796]
time: 1.4141626358032227, score: [495.07483]
time: 1.4315598011016846, score: [495.03897]
time: 1.4508757591247559, score: [494.996]
time: 1.4696860313415527, score: [494.95145]
time: 1.4899775981903076, score: [494.91022]
time: 1.5105669498443604, score: [494.87646]
time: 1.5290436744689941, score: [494.85342]
