user 60   scene:2
time: 0.054193735122680664, score: [236.5267]
time: 0.24126148223876953, score: [239.59064]
time: 0.4137899875640869, score: [242.6366]
time: 0.5923900604248047, score: [245.74257]
time: 0.7488086223602295, score: [248.84943]
time: 0.9187369346618652, score: [251.93683]
time: 1.082017183303833, score: [255.05469]
time: 1.2478282451629639, score: [258.14954]
time: 1.4372549057006836, score: [261.22125]
time: 1.6367149353027344, score: [264.2746]
time: 1.8123598098754883, score: [267.31393]
time: 2.0160984992980957, score: [270.34277]
time: 2.222541570663452, score: [273.3643]
time: 2.3977389335632324, score: [276.37933]
time: 2.5707526206970215, score: [279.38885]
time: 2.754361391067505, score: [282.39343]
time: 2.9426493644714355, score: [285.39346]
time: 3.1417033672332764, score: [288.38913]
time: 3.3435661792755127, score: [291.3805]
time: 3.54683780670166, score: [294.3675]
time: 3.7452948093414307, score: [297.35022]
time: 3.934931755065918, score: [300.32864]
time: 4.154979228973389, score: [303.30286]
time: 4.39830470085144, score: [306.27298]
time: 4.621211767196655, score: [309.2392]
time: 4.836233139038086, score: [312.20184]
time: 5.044891834259033, score: [315.1612]
time: 5.278687953948975, score: [318.12134]
time: 5.519696950912476, score: [321.07904]
time: 5.75934910774231, score: [324.03415]
time: 5.993597745895386, score: [326.987]
time: 6.267374277114868, score: [329.93787]
time: 6.524452209472656, score: [332.8869]
time: 6.783514499664307, score: [334.3999]
time: 7.025561094284058, score: [334.39703]
time: 7.279499530792236, score: [334.39417]
time: 7.508171558380127, score: [334.39124]
time: 7.760829925537109, score: [334.38837]
time: 8.042558193206787, score: [334.38544]
time: 8.276248216629028, score: [334.38257]
time: 8.526650667190552, score: [334.37967]
time: 8.769869327545166, score: [334.37677]
time: 8.982948303222656, score: [334.3739]
time: 9.208913326263428, score: [334.37097]
time: 9.41885232925415, score: [334.3681]
time: 9.622815132141113, score: [334.36523]
time: 9.817918062210083, score: [334.3623]
time: 10.175990581512451, score: [334.3594]
time: 10.353227615356445, score: [334.3565]
time: 10.485818147659302, score: [334.35364]
time: 10.644113540649414, score: [334.35074]
time: 10.770678043365479, score: [334.34784]
time: 10.913122653961182, score: [334.34497]
time: 11.052052736282349, score: [334.34204]
