user 65   scene:3
time: 0.15549635887145996, score: [268.60703]
time: 0.30730175971984863, score: [275.89798]
time: 0.42763733863830566, score: [283.18515]
time: 0.5412731170654297, score: [290.55014]
time: 0.6423933506011963, score: [297.91934]
time: 0.7144973278045654, score: [305.29028]
time: 0.7976267337799072, score: [312.66678]
time: 0.8795859813690186, score: [320.04678]
time: 0.9610257148742676, score: [327.5352]
time: 1.0625145435333252, score: [335.08307]
time: 1.1758415699005127, score: [342.6362]
time: 1.2920339107513428, score: [350.18924]
time: 1.389974594116211, score: [357.7653]
time: 1.5012693405151367, score: [365.35568]
time: 1.6007025241851807, score: [372.94635]
time: 1.7226576805114746, score: [380.519]
time: 1.831040620803833, score: [388.0769]
time: 1.9457480907440186, score: [395.67746]
time: 2.0591301918029785, score: [403.29434]
time: 2.201244354248047, score: [410.88556]
time: 2.3328657150268555, score: [418.29147]
time: 2.4736976623535156, score: [425.5037]
time: 2.6333236694335938, score: [430.92776]
time: 2.7926137447357178, score: [436.25974]
time: 2.9508447647094727, score: [440.4063]
time: 3.1005685329437256, score: [445.7714]
time: 3.2507972717285156, score: [451.17566]
time: 3.4137470722198486, score: [456.59756]
time: 3.5613059997558594, score: [462.04312]
time: 3.7108170986175537, score: [467.52054]
time: 3.8645646572113037, score: [473.61362]
time: 4.02674412727356, score: [480.5948]
time: 4.183838844299316, score: [487.8359]
time: 4.355213642120361, score: [491.82812]
time: 4.518503904342651, score: [493.16888]
time: 4.68885064125061, score: [493.9191]
time: 4.857971906661987, score: [494.67758]
time: 5.029481887817383, score: [495.29337]
time: 5.194916009902954, score: [495.34412]
time: 5.352200269699097, score: [495.4478]
time: 5.538397550582886, score: [495.31754]
time: 5.736654996871948, score: [495.02988]
time: 5.924095392227173, score: [494.83057]
time: 6.099673271179199, score: [494.77573]
time: 6.317431926727295, score: [494.80225]
time: 6.5119922161102295, score: [494.85727]
time: 6.688519716262817, score: [494.90854]
time: 6.878720760345459, score: [494.9373]
time: 7.060614585876465, score: [494.9393]
time: 7.252302646636963, score: [494.92398]
time: 7.452356815338135, score: [494.90567]
time: 7.660648822784424, score: [494.89407]
time: 7.850919008255005, score: [494.8912]
time: 8.05410099029541, score: [494.89435]
time: 8.258032083511353, score: [494.89948]
time: 8.48005723953247, score: [494.90356]
time: 8.733985185623169, score: [494.90524]
time: 8.954811573028564, score: [494.90482]
time: 9.005919933319092, score: [494.90344]
time: 9.203614473342896, score: [494.90207]
time: 9.450974941253662, score: [494.90134]
time: 9.697334051132202, score: [494.90128]
time: 9.931623220443726, score: [494.90158]
