user 89   scene:2
time: 0.05639767646789551, score: [236.47562]
time: 0.23898696899414062, score: [239.56459]
time: 0.4102489948272705, score: [242.60695]
time: 0.5901083946228027, score: [245.69266]
time: 0.756516695022583, score: [248.75938]
time: 0.9241383075714111, score: [251.79704]
time: 1.0996813774108887, score: [254.82439]
time: 1.2831413745880127, score: [257.8666]
time: 1.478125810623169, score: [260.8941]
time: 1.5432276725769043, score: [263.91116]
time: 1.7261269092559814, score: [266.92178]
time: 1.9125230312347412, score: [269.9272]
time: 2.1196351051330566, score: [272.92664]
time: 2.3096883296966553, score: [275.92072]
time: 2.495194435119629, score: [278.9086]
time: 2.678375720977783, score: [281.8902]
time: 2.857470750808716, score: [284.86572]
time: 3.0565524101257324, score: [287.83545]
time: 3.2494454383850098, score: [290.79996]
time: 3.474670171737671, score: [293.75983]
time: 3.670388698577881, score: [296.7157]
time: 3.8864948749542236, score: [299.66815]
time: 4.099247217178345, score: [302.6177]
time: 4.346783638000488, score: [305.56488]
time: 4.579013109207153, score: [308.51]
time: 4.79528546333313, score: [311.4535]
time: 4.989170789718628, score: [314.39554]
time: 5.241093873977661, score: [317.3365]
time: 5.474921226501465, score: [320.27643]
time: 5.717505216598511, score: [323.2156]
time: 5.947115898132324, score: [326.1541]
time: 6.236706256866455, score: [329.0921]
time: 6.509018898010254, score: [332.02966]
time: 6.782869815826416, score: [333.5791]
time: 7.031957626342773, score: [333.64566]
time: 7.300819158554077, score: [333.6276]
time: 7.529326677322388, score: [333.60953]
time: 7.779711961746216, score: [333.59146]
time: 8.063913822174072, score: [333.5734]
time: 8.279677391052246, score: [333.55533]
time: 8.531386852264404, score: [333.53726]
time: 8.77240252494812, score: [333.51923]
time: 8.989580631256104, score: [333.50116]
time: 9.222912311553955, score: [333.4831]
time: 9.436369895935059, score: [333.46503]
time: 9.634441375732422, score: [333.44696]
time: 9.865930557250977, score: [333.4461]
time: 10.243072509765625, score: [333.44562]
time: 10.398411273956299, score: [333.4452]
time: 10.528316736221313, score: [333.44476]
time: 10.704514503479004, score: [333.44427]
time: 10.832737684249878, score: [333.44385]
time: 10.991662740707397, score: [333.44336]
time: 11.135201692581177, score: [333.44293]
time: 11.288799047470093, score: [333.44244]
time: 11.428202629089355, score: [333.44202]
time: 11.547824382781982, score: [333.44153]
time: 11.682172775268555, score: [333.4411]
time: 11.819055080413818, score: [333.44064]
time: 11.955463647842407, score: [333.44022]
time: 12.078565120697021, score: [333.43973]
time: 12.20244836807251, score: [333.4393]
time: 12.354330062866211, score: [333.43884]
