user 30   scene:3
time: 0.016286611557006836, score: [268.60718]
time: 0.06096482276916504, score: [275.89804]
time: 0.08886051177978516, score: [283.1852]
time: 0.11034655570983887, score: [290.5502]
time: 0.13113617897033691, score: [297.9194]
time: 0.15569114685058594, score: [305.29034]
time: 0.1775660514831543, score: [312.66684]
time: 0.20404982566833496, score: [320.04684]
time: 0.232879638671875, score: [327.53522]
time: 0.2715916633605957, score: [335.08316]
time: 0.2967202663421631, score: [342.63626]
time: 0.3169684410095215, score: [350.1893]
time: 0.3413705825805664, score: [357.76532]
time: 0.3661363124847412, score: [365.35574]
time: 0.3908650875091553, score: [372.94644]
time: 0.41596198081970215, score: [380.51907]
time: 0.44083261489868164, score: [388.07693]
time: 0.46533727645874023, score: [395.67755]
time: 0.48895907402038574, score: [403.2944]
time: 0.5164709091186523, score: [410.88565]
time: 0.5381989479064941, score: [418.28693]
time: 0.5614609718322754, score: [425.5231]
time: 0.5884613990783691, score: [431.79953]
time: 0.6145844459533691, score: [437.14514]
time: 0.6376910209655762, score: [441.19583]
time: 0.6606464385986328, score: [445.45715]
time: 0.6791019439697266, score: [449.81186]
time: 0.7022976875305176, score: [455.21033]
time: 0.7255878448486328, score: [460.63013]
time: 0.749321699142456, score: [466.06754]
time: 0.7780675888061523, score: [471.61057]
time: 0.7992203235626221, score: [478.19824]
time: 0.8163747787475586, score: [485.47705]
time: 0.8366928100585938, score: [489.51846]
time: 0.8615925312042236, score: [491.7357]
time: 0.8880789279937744, score: [493.8158]
time: 0.9060213565826416, score: [494.72003]
time: 0.9250888824462891, score: [495.47412]
time: 0.9471769332885742, score: [495.84445]
time: 0.9681797027587891, score: [495.8597]
time: 0.988457441329956, score: [495.37488]
time: 1.0084729194641113, score: [494.8804]
time: 1.0307683944702148, score: [494.6168]
time: 1.0558207035064697, score: [494.62036]
time: 1.0738732814788818, score: [494.7148]
time: 1.0937135219573975, score: [494.82675]
time: 1.1114768981933594, score: [494.9163]
time: 1.1319983005523682, score: [494.95596]
time: 1.1510908603668213, score: [494.9412]
time: 1.1733574867248535, score: [494.89847]
time: 1.1932754516601562, score: [494.8608]
time: 1.2156732082366943, score: [494.84326]
time: 1.2353832721710205, score: [494.84384]
time: 1.2559950351715088, score: [494.85385]
time: 1.2795453071594238, score: [494.86496]
time: 1.2979280948638916, score: [494.87192]
time: 1.316178798675537, score: [494.87347]
time: 1.333747386932373, score: [494.8713]
time: 1.3543953895568848, score: [494.86792]
time: 1.3730731010437012, score: [494.86533]
time: 1.3940801620483398, score: [494.86435]
time: 1.4145734310150146, score: [494.8647]
