user 56   scene:3
time: 0.012716531753540039, score: [268.51242]
time: 0.03839445114135742, score: [275.8768]
time: 0.061308860778808594, score: [283.16]
time: 0.08814215660095215, score: [290.51706]
time: 0.11046671867370605, score: [297.8768]
time: 0.1321711540222168, score: [305.2371]
time: 0.14972782135009766, score: [312.60007]
time: 0.16997551918029785, score: [319.96005]
time: 0.19451379776000977, score: [327.41776]
time: 0.2227468490600586, score: [334.92285]
time: 0.2434544563293457, score: [342.41318]
time: 0.26151061058044434, score: [349.88388]
time: 0.28200817108154297, score: [357.35312]
time: 0.30512404441833496, score: [364.8136]
time: 0.33678436279296875, score: [372.25876]
time: 0.35997486114501953, score: [379.66544]
time: 0.3807361125946045, score: [387.03342]
time: 0.40538525581359863, score: [394.36313]
time: 0.4291093349456787, score: [401.7283]
time: 0.4527146816253662, score: [409.0638]
time: 0.47594714164733887, score: [416.34634]
time: 0.4966261386871338, score: [423.57224]
time: 0.5168600082397461, score: [430.8733]
time: 0.5389206409454346, score: [437.41562]
time: 0.5587527751922607, score: [442.7111]
time: 0.5816717147827148, score: [446.98434]
time: 0.6145308017730713, score: [451.52728]
time: 0.6436643600463867, score: [456.9589]
time: 0.6744472980499268, score: [462.69675]
time: 0.7065713405609131, score: [469.01852]
time: 0.7288706302642822, score: [475.66235]
time: 0.7542524337768555, score: [482.42783]
time: 0.7793247699737549, score: [489.1554]
time: 0.8057136535644531, score: [492.51364]
time: 0.8264830112457275, score: [493.7532]
time: 0.8611173629760742, score: [494.77878]
time: 0.8830595016479492, score: [494.81583]
time: 0.9030883312225342, score: [494.9798]
time: 0.9207723140716553, score: [494.95834]
time: 0.9428114891052246, score: [494.98666]
time: 0.9620680809020996, score: [495.0517]
time: 0.9816989898681641, score: [495.13077]
time: 1.0007622241973877, score: [495.2014]
time: 1.02301025390625, score: [495.24918]
time: 1.0431535243988037, score: [495.26962]
time: 1.0624284744262695, score: [495.2657]
time: 1.0806660652160645, score: [495.24432]
time: 1.102996587753296, score: [495.21362]
time: 1.1251635551452637, score: [495.15686]
time: 1.1466999053955078, score: [495.0809]
time: 1.1681053638458252, score: [494.99948]
time: 1.190256118774414, score: [494.91968]
time: 1.212296485900879, score: [494.84793]
time: 1.233138084411621, score: [494.78995]
time: 1.2528364658355713, score: [494.75052]
time: 1.2735240459442139, score: [494.7329]
time: 1.2954082489013672, score: [494.73804]
time: 1.3112668991088867, score: [494.76413]
time: 1.3289811611175537, score: [494.8068]
time: 1.3524820804595947, score: [494.85965]
time: 1.3773150444030762, score: [494.9155]
time: 1.3955373764038086, score: [494.9674]
time: 1.4207077026367188, score: [495.00998]
time: 1.4461779594421387, score: [495.03958]
time: 1.4672818183898926, score: [495.05487]
time: 1.4883849620819092, score: [495.05612]
time: 1.5117063522338867, score: [495.04507]
time: 1.5309653282165527, score: [495.0245]
time: 1.5574207305908203, score: [494.99747]
time: 1.5825881958007812, score: [494.96735]
time: 1.6132781505584717, score: [494.93723]
