user 55   scene:1
time: 0.051184892654418945, score: [210.22406]
time: 0.2620389461517334, score: [213.88287]
time: 0.47672295570373535, score: [217.31696]
time: 0.6678562164306641, score: [220.75104]
time: 0.88425612449646, score: [224.18512]
time: 1.1060197353363037, score: [227.65918]
time: 1.3309478759765625, score: [231.15091]
time: 1.562305212020874, score: [234.64563]
time: 1.7799606323242188, score: [238.14175]
time: 1.9795639514923096, score: [241.64221]
time: 2.227965831756592, score: [245.1438]
time: 2.4778780937194824, score: [248.64685]
time: 2.7201552391052246, score: [252.15146]
time: 2.9340434074401855, score: [255.65689]
time: 3.211306571960449, score: [259.16333]
time: 3.4826462268829346, score: [262.67062]
time: 3.75191330909729, score: [266.17828]
time: 3.9993903636932373, score: [269.686]
time: 4.246551036834717, score: [273.19366]
time: 4.48468279838562, score: [276.70132]
time: 4.728087425231934, score: [280.209]
time: 5.012078046798706, score: [283.7167]
time: 5.134090423583984, score: [287.2244]
time: 5.33173680305481, score: [290.7321]
time: 5.589597463607788, score: [294.23978]
time: 5.81706690788269, score: [297.74747]
time: 6.030781030654907, score: [301.25516]
time: 6.244508981704712, score: [304.7628]
time: 6.4626500606536865, score: [308.27048]
time: 6.655986309051514, score: [311.77817]
time: 6.887821912765503, score: [315.28586]
time: 7.219415187835693, score: [318.79355]
time: 7.36787748336792, score: [322.30124]
time: 7.497886419296265, score: [323.47638]
time: 7.670313358306885, score: [323.47638]
time: 7.785968065261841, score: [323.47638]
time: 7.9320783615112305, score: [323.47638]
time: 8.084078311920166, score: [323.47638]
time: 8.139806747436523, score: [323.47638]
time: 8.305770635604858, score: [323.47638]
time: 8.434279680252075, score: [323.47638]
time: 8.54669713973999, score: [323.47638]
time: 8.679114580154419, score: [323.47638]
time: 8.823897361755371, score: [323.47638]
time: 8.930149555206299, score: [323.47638]
time: 9.047684907913208, score: [323.47638]
time: 9.168402433395386, score: [323.47638]
time: 9.307877540588379, score: [323.47638]
time: 9.435709714889526, score: [323.47638]
time: 9.555702924728394, score: [323.47638]
time: 9.672683477401733, score: [323.47638]
time: 9.808897495269775, score: [323.47638]
time: 9.919109582901001, score: [323.47638]
time: 10.040461778640747, score: [323.47638]
