user 63   scene:1
time: 0.07605767250061035, score: [210.2366]
time: 0.2328963279724121, score: [213.88324]
time: 0.3751106262207031, score: [217.31732]
time: 0.5234479904174805, score: [220.7514]
time: 0.6541087627410889, score: [224.18549]
time: 0.7996273040771484, score: [227.65964]
time: 0.9629383087158203, score: [231.15137]
time: 1.1110835075378418, score: [234.64609]
time: 1.2660439014434814, score: [238.14224]
time: 1.424882411956787, score: [241.64264]
time: 1.5965735912322998, score: [245.14426]
time: 1.7455394268035889, score: [248.64731]
time: 1.8927979469299316, score: [252.15192]
time: 2.0531113147735596, score: [255.65738]
time: 2.2073426246643066, score: [259.16382]
time: 2.3623149394989014, score: [262.67108]
time: 2.5168473720550537, score: [266.17877]
time: 2.6826059818267822, score: [269.68643]
time: 2.852513074874878, score: [273.19412]
time: 3.030710458755493, score: [276.7018]
time: 3.1907761096954346, score: [280.20947]
time: 3.365078926086426, score: [283.71716]
time: 3.526892900466919, score: [287.22488]
time: 3.6980741024017334, score: [290.73254]
time: 3.8978822231292725, score: [294.24023]
time: 4.099081516265869, score: [297.74792]
time: 4.282010078430176, score: [301.25558]
time: 4.472166538238525, score: [304.76328]
time: 4.540395259857178, score: [308.27097]
time: 4.740664005279541, score: [311.77866]
time: 4.929975748062134, score: [315.28635]
time: 5.107604503631592, score: [318.794]
time: 5.287324905395508, score: [322.30173]
time: 5.482651948928833, score: [323.47638]
time: 5.68449068069458, score: [323.47638]
time: 5.8788979053497314, score: [323.47638]
time: 5.938705921173096, score: [323.47638]
time: 6.126369953155518, score: [323.47638]
time: 6.3377203941345215, score: [323.47638]
time: 6.554286241531372, score: [323.47638]
time: 6.7695698738098145, score: [323.47638]
time: 7.011341571807861, score: [323.47638]
time: 7.225435733795166, score: [323.47638]
time: 7.415891170501709, score: [323.47638]
time: 7.665041208267212, score: [323.47638]
time: 7.881471872329712, score: [323.47638]
time: 8.101603269577026, score: [323.47638]
time: 8.35612177848816, score: [323.47638]
time: 8.617026329040527, score: [323.47638]
time: 8.903260707855225, score: [323.47638]
time: 9.173317670822144, score: [323.47638]
time: 9.410571098327637, score: [323.47638]
time: 9.649677753448486, score: [323.47638]
time: 9.909185886383057, score: [323.47638]
