user 33   scene:2
time: 0.07884812355041504, score: [236.48442]
time: 0.318828821182251, score: [239.57037]
time: 0.5302872657775879, score: [242.61366]
time: 0.9055118560791016, score: [245.70415]
time: 1.053022861480713, score: [248.77925]
time: 1.1993873119354248, score: [251.82549]
time: 1.366163730621338, score: [254.86552]
time: 1.5008018016815186, score: [257.9154]
time: 1.6464893817901611, score: [260.94882]
time: 1.793076992034912, score: [263.97076]
time: 1.9488093852996826, score: [266.9841]
time: 2.1037003993988037, score: [269.99045]
time: 2.2184739112854004, score: [272.99237]
time: 2.3436121940612793, score: [275.9912]
time: 2.492255687713623, score: [278.98422]
time: 2.6268973350524902, score: [281.9714]
time: 2.741955518722534, score: [284.9527]
time: 2.860264539718628, score: [287.92825]
time: 3.0144147872924805, score: [290.89832]
time: 3.147282361984253, score: [293.86346]
time: 3.2652106285095215, score: [296.82416]
time: 3.3886096477508545, score: [299.78094]
time: 3.530306816101074, score: [302.73444]
time: 3.6339035034179688, score: [305.68503]
time: 3.7610023021698, score: [308.63324]
time: 3.855095386505127, score: [311.57938]
time: 3.9858834743499756, score: [314.5238]
time: 4.068710565567017, score: [317.4668]
time: 4.203225612640381, score: [320.40857]
time: 4.303237676620483, score: [323.3493]
time: 4.401090383529663, score: [326.2892]
time: 4.496176481246948, score: [329.2284]
time: 4.582259893417358, score: [332.16702]
time: 4.6443750858306885, score: [333.71625]
time: 4.741170167922974, score: [333.7611]
time: 4.831726789474487, score: [333.74463]
time: 4.927035570144653, score: [333.72815]
time: 5.029608488082886, score: [333.71167]
time: 5.121973037719727, score: [333.6952]
time: 5.202119588851929, score: [333.6787]
time: 5.2989184856414795, score: [333.66223]
time: 5.379303932189941, score: [333.64578]
time: 5.463103294372559, score: [333.62933]
time: 5.538808822631836, score: [333.61282]
time: 5.622250080108643, score: [333.59637]
time: 5.68826150894165, score: [333.5799]
time: 5.761379718780518, score: [333.56342]
time: 5.837246417999268, score: [333.54697]
time: 5.917790174484253, score: [333.53046]
time: 5.988640546798706, score: [333.52582]
time: 6.050368309020996, score: [333.52676]
time: 6.13503360748291, score: [333.52765]
time: 6.204970121383667, score: [333.52856]
time: 6.300431728363037, score: [333.52948]
time: 6.370646715164185, score: [333.5304]
time: 6.442812442779541, score: [333.5313]
time: 6.497532606124878, score: [333.53223]
time: 6.560486555099487, score: [333.53314]
time: 6.613724708557129, score: [333.53406]
time: 6.661341905593872, score: [333.53497]
time: 6.7117767333984375, score: [333.53586]
time: 6.756657600402832, score: [333.5368]
time: 6.8116679191589355, score: [333.53772]
time: 6.856729984283447, score: [333.53864]
time: 6.91383171081543, score: [333.53955]
