user 11   scene:3
time: 0.06307220458984375, score: [268.57114]
time: 0.1937708854675293, score: [275.8909]
time: 0.3153669834136963, score: [283.17685]
time: 0.4312403202056885, score: [290.5386]
time: 0.547943115234375, score: [297.90375]
time: 0.6394164562225342, score: [305.2702]
time: 0.7561628818511963, score: [312.6417]
time: 0.867558479309082, score: [320.0154]
time: 0.9975736141204834, score: [327.49478]
time: 1.1017944812774658, score: [335.03018]
time: 1.1915843486785889, score: [342.56476]
time: 1.2781357765197754, score: [350.0917]
time: 1.371166706085205, score: [357.63293]
time: 1.4759128093719482, score: [365.1793]
time: 1.5578665733337402, score: [372.71802]
time: 1.6421082019805908, score: [380.22925]
time: 1.7451269626617432, score: [387.7155]
time: 1.8424296379089355, score: [395.19284]
time: 1.9312713146209717, score: [402.72183]
time: 2.0230982303619385, score: [410.21793]
time: 2.1203207969665527, score: [417.6799]
time: 2.205219268798828, score: [425.10623]
time: 2.28055739402771, score: [432.49496]
time: 2.3626630306243896, score: [439.7254]
time: 2.434842586517334, score: [445.855]
time: 2.4792211055755615, score: [450.3522]
time: 2.5661890506744385, score: [454.81418]
time: 2.650285243988037, score: [460.2311]
time: 2.7170536518096924, score: [465.62244]
time: 2.7793922424316406, score: [471.02774]
time: 2.8430182933807373, score: [476.46555]
time: 2.9235315322875977, score: [481.96487]
time: 2.9946210384368896, score: [487.8431]
time: 3.0878963470458984, score: [491.0518]
time: 3.1479125022888184, score: [492.7462]
time: 3.222167730331421, score: [493.56284]
time: 3.2893104553222656, score: [494.28995]
time: 3.3413889408111572, score: [495.0054]
time: 3.3950130939483643, score: [495.736]
time: 3.447065591812134, score: [496.46835]
time: 3.505356788635254, score: [497.22668]
time: 3.5590157508850098, score: [497.66742]
time: 3.6111905574798584, score: [497.8456]
time: 3.668760299682617, score: [497.79443]
time: 3.7133166790008545, score: [497.9291]
time: 3.7611305713653564, score: [497.88217]
time: 3.8229591846466064, score: [497.61478]
time: 3.8859198093414307, score: [497.22543]
time: 3.9431588649749756, score: [496.811]
time: 3.9863364696502686, score: [496.44666]
time: 4.029533386230469, score: [496.1967]
time: 4.071153163909912, score: [496.0922]
time: 4.121297121047974, score: [496.10696]
time: 4.165152311325073, score: [496.19678]
time: 4.214085102081299, score: [496.32895]
time: 4.264103889465332, score: [496.1835]
time: 4.318766355514526, score: [496.10593]
time: 4.360971450805664, score: [496.12186]
time: 4.407943964004517, score: [496.23508]
time: 4.446581840515137, score: [496.4145]
time: 4.486485958099365, score: [496.61252]
time: 4.5360801219940186, score: [496.78616]
time: 4.580760717391968, score: [496.90668]
time: 4.626749515533447, score: [496.96463]
time: 4.672280788421631, score: [496.96686]
time: 4.719411373138428, score: [496.9274]
time: 4.760709524154663, score: [496.8612]
time: 4.8005757331848145, score: [496.7817]
time: 4.839126110076904, score: [496.70047]
time: 4.873821020126343, score: [496.62756]
time: 4.912683010101318, score: [496.57175]
time: 4.951539516448975, score: [496.53955]
time: 5.005728006362915, score: [496.534]
time: 5.0571253299713135, score: [496.5537]
time: 5.1009626388549805, score: [496.59244]
time: 5.138287305831909, score: [496.6409]
time: 5.178969144821167, score: [496.68903]
time: 5.2232985496521, score: [496.7287]
time: 5.27993106842041, score: [496.7548]
time: 5.32137131690979, score: [496.76578]
time: 5.3601765632629395, score: [496.76273]
time: 5.399850845336914, score: [496.7487]
