user 23   scene:3
time: 0.06786322593688965, score: [268.58664]
time: 0.26410531997680664, score: [275.8934]
time: 0.42286229133605957, score: [283.17972]
time: 0.5840601921081543, score: [290.54227]
time: 0.7355797290802002, score: [297.90836]
time: 0.909801721572876, score: [305.2758]
time: 1.0671181678771973, score: [312.6485]
time: 1.2139065265655518, score: [320.02377]
time: 1.3766508102416992, score: [327.50565]
time: 1.5342350006103516, score: [335.04453]
time: 1.6891803741455078, score: [342.58426]
time: 1.872532606124878, score: [350.1184]
time: 2.0240817070007324, score: [357.6689]
time: 2.1788084506988525, score: [365.227]
time: 2.3527956008911133, score: [372.77914]
time: 2.518028736114502, score: [380.30594]
time: 2.684354305267334, score: [387.81003]
time: 2.850454807281494, score: [395.3158]
time: 3.0082499980926514, score: [402.8661]
time: 3.209909200668335, score: [410.3853]
time: 3.411000967025757, score: [417.87256]
time: 3.599355697631836, score: [425.30533]
time: 3.7860958576202393, score: [432.6315]
time: 3.995394229888916, score: [439.57047]
time: 4.184273958206177, score: [444.9274]
time: 4.357599496841431, score: [449.0178]
time: 4.5426225662231445, score: [453.34012]
time: 4.738147020339966, score: [458.75317]
time: 4.932602643966675, score: [464.18375]
time: 5.130162954330444, score: [469.69174]
time: 5.3392980098724365, score: [476.12448]
time: 5.547830581665039, score: [482.83444]
time: 5.74955415725708, score: [489.54517]
time: 5.972156286239624, score: [492.87802]
time: 6.218740701675415, score: [494.05453]
time: 6.438970327377319, score: [494.61224]
time: 6.500545263290405, score: [495.15933]
time: 6.697082757949829, score: [495.42856]
time: 6.943136215209961, score: [495.78415]
time: 7.159093618392944, score: [496.19397]
time: 7.380760669708252, score: [496.64954]
time: 7.639357089996338, score: [496.75943]
time: 7.895289659500122, score: [496.82153]
time: 8.170451641082764, score: [496.83682]
time: 8.44150161743164, score: [496.81482]
time: 8.686630725860596, score: [496.76764]
time: 8.925293922424316, score: [496.70712]
time: 9.200471639633179, score: [496.64392]
time: 9.425732374191284, score: [496.5873]
time: 9.694685459136963, score: [496.54477]
time: 9.978348731994629, score: [496.52142]
time: 10.185779333114624, score: [496.519]
time: 10.439388751983643, score: [496.53558]
time: 10.669775247573853, score: [496.5655]
time: 10.888481378555298, score: [496.6012]
time: 11.101807355880737, score: [496.6352]
time: 11.320775747299194, score: [496.66168]
time: 11.526411056518555, score: [496.67746]
time: 11.729281187057495, score: [496.68198]
time: 12.068891048431396, score: [496.67657]
time: 12.215574502944946, score: [496.66403]
time: 12.351496458053589, score: [496.6476]
time: 12.519375801086426, score: [496.63058]
time: 12.646693229675293, score: [496.61584]
time: 12.79605484008789, score: [496.60535]
time: 12.937839031219482, score: [496.60025]
time: 13.076133489608765, score: [496.6005]
time: 13.223569393157959, score: [496.6053]
