user 83   scene:3
time: 0.041803598403930664, score: [268.6005]
time: 0.09541988372802734, score: [275.89587]
time: 0.14879322052001953, score: [283.18253]
time: 0.20041441917419434, score: [290.5459]
time: 0.23673152923583984, score: [297.91293]
time: 0.27369022369384766, score: [305.28146]
time: 0.3109321594238281, score: [312.65536]
time: 0.3670198917388916, score: [320.03226]
time: 0.40705299377441406, score: [327.5164]
time: 0.45134949684143066, score: [335.0585]
time: 0.49463367462158203, score: [342.60306]
time: 0.5477418899536133, score: [350.144]
time: 0.6020526885986328, score: [357.7034]
time: 0.644310712814331, score: [365.27274]
time: 0.6868295669555664, score: [372.8381]
time: 0.723879337310791, score: [380.38043]
time: 0.7695209980010986, score: [387.90244]
time: 0.8259332180023193, score: [395.4382]
time: 0.8678932189941406, score: [403.01013]
time: 0.9095361232757568, score: [410.5529]
time: 0.9522433280944824, score: [418.03775]
time: 0.98325514793396, score: [425.255]
time: 1.0310652256011963, score: [430.62317]
time: 1.0728232860565186, score: [435.92734]
time: 1.1083359718322754, score: [441.29056]
time: 1.1431560516357422, score: [446.69037]
time: 1.17787504196167, score: [452.11655]
time: 1.2104365825653076, score: [457.56982]
time: 1.246903896331787, score: [463.77664]
time: 1.2849071025848389, score: [470.6769]
time: 1.3241424560546875, score: [477.6829]
time: 1.3743822574615479, score: [484.35876]
time: 1.4115254878997803, score: [490.74094]
time: 1.4475550651550293, score: [493.4753]
time: 1.4935882091522217, score: [494.17203]
time: 1.5318565368652344, score: [494.85855]
time: 1.566481590270996, score: [495.20004]
time: 1.6098525524139404, score: [495.45975]
time: 1.6560919284820557, score: [495.74756]
time: 1.7072887420654297, score: [495.64697]
time: 1.749152660369873, score: [495.5228]
time: 1.8006830215454102, score: [495.66336]
time: 1.8496980667114258, score: [495.7314]
time: 1.8983263969421387, score: [495.7016]
time: 1.9422314167022705, score: [495.57828]
time: 1.9856691360473633, score: [495.40314]
time: 2.0150609016418457, score: [495.22787]
time: 2.053157329559326, score: [495.09274]
time: 2.0968892574310303, score: [495.0168]
time: 2.1427512168884277, score: [494.99857]
time: 2.1730122566223145, score: [495.0247]
time: 2.209280490875244, score: [495.0795]
time: 2.239621877670288, score: [495.14835]
time: 2.2786738872528076, score: [495.21878]
time: 2.31235671043396, score: [495.28003]
time: 2.3503315448760986, score: [495.32358]
time: 2.381632089614868, score: [495.3439]
time: 2.4304280281066895, score: [495.33994]
time: 2.467660665512085, score: [495.3156]
time: 2.5031814575195312, score: [495.2789]
time: 2.5375239849090576, score: [495.2393]
time: 2.5692152976989746, score: [495.20517]
time: 2.5970475673675537, score: [495.1821]
time: 2.6240668296813965, score: [495.17197]
time: 2.6626267433166504, score: [495.1739]
time: 2.6998374462127686, score: [495.1851]
time: 2.729813575744629, score: [495.2018]
