user 19   scene:1
time: 0.088104248046875, score: [210.22076]
time: 0.36519885063171387, score: [213.88272]
time: 0.5987813472747803, score: [217.3168]
time: 0.8573508262634277, score: [220.75089]
time: 1.0927839279174805, score: [224.185]
time: 1.3604934215545654, score: [227.65903]
time: 1.6255760192871094, score: [231.15076]
time: 1.853991985321045, score: [234.64548]
time: 2.1077353954315186, score: [238.14163]
time: 2.3215417861938477, score: [241.64203]
time: 2.547863245010376, score: [245.14365]
time: 2.7541379928588867, score: [248.6467]
time: 2.9601268768310547, score: [252.1513]
time: 3.1588401794433594, score: [255.65674]
time: 3.504260301589966, score: [259.16318]
time: 3.6971309185028076, score: [262.67044]
time: 3.8444788455963135, score: [266.17813]
time: 4.0016396045684814, score: [269.68582]
time: 4.1411120891571045, score: [273.19348]
time: 4.2817223072052, score: [276.7012]
time: 4.4278223514556885, score: [280.2089]
time: 4.576606273651123, score: [283.71658]
time: 4.7215423583984375, score: [287.22424]
time: 4.8480918407440186, score: [290.73193]
time: 4.964834213256836, score: [294.2396]
time: 5.103750705718994, score: [297.74728]
time: 5.2497398853302, score: [301.25497]
time: 5.357822895050049, score: [304.76266]
time: 5.472743511199951, score: [308.27036]
time: 5.600357294082642, score: [311.77805]
time: 5.739180088043213, score: [315.28568]
time: 5.872743606567383, score: [318.79337]
time: 5.987180948257446, score: [322.3011]
time: 6.0971527099609375, score: [323.47638]
time: 6.213962554931641, score: [323.47638]
time: 6.329609155654907, score: [323.47638]
time: 6.4437150955200195, score: [323.47638]
time: 6.533511400222778, score: [323.47638]
time: 6.663834810256958, score: [323.47638]
time: 6.76505708694458, score: [323.47638]
time: 6.890190124511719, score: [323.47638]
time: 6.99477481842041, score: [323.47638]
time: 7.095139980316162, score: [323.47638]
time: 7.185276746749878, score: [323.47638]
time: 7.2753777503967285, score: [323.47638]
time: 7.37830376625061, score: [323.47638]
time: 7.463090658187866, score: [323.47638]
time: 7.552545547485352, score: [323.47638]
time: 7.614209413528442, score: [323.47638]
time: 7.715703725814819, score: [323.47638]
time: 7.806324243545532, score: [323.47638]
time: 7.889721870422363, score: [323.47638]
time: 7.982117652893066, score: [323.47638]
time: 8.066977739334106, score: [323.47638]
