user 76   scene:3
time: 0.06394791603088379, score: [268.60876]
time: 0.21667957305908203, score: [275.89847]
time: 0.35048699378967285, score: [283.18567]
time: 0.5152480602264404, score: [290.55063]
time: 0.6754796504974365, score: [297.91983]
time: 0.8332242965698242, score: [305.29083]
time: 0.9792561531066895, score: [312.6673]
time: 1.150850534439087, score: [320.0473]
time: 1.3038666248321533, score: [327.53574]
time: 1.45833420753479, score: [335.08365]
time: 1.6142802238464355, score: [342.63675]
time: 1.7726335525512695, score: [350.1898]
time: 1.9241383075714111, score: [357.76584]
time: 2.07785964012146, score: [365.35623]
time: 2.245356798171997, score: [372.94687]
time: 2.4122090339660645, score: [380.51956]
time: 2.583181381225586, score: [388.07748]
time: 2.742473840713501, score: [395.67804]
time: 2.9125454425811768, score: [403.2949]
time: 3.0801620483398438, score: [410.8861]
time: 3.233797550201416, score: [418.42737]
time: 3.4191389083862305, score: [425.68738]
time: 3.626359224319458, score: [432.5073]
time: 3.8013672828674316, score: [437.50656]
time: 3.9794442653656006, score: [442.53625]
time: 4.190174341201782, score: [447.85278]
time: 4.381342172622681, score: [453.1672]
time: 4.561736583709717, score: [458.56537]
time: 4.751898527145386, score: [463.98843]
time: 4.930947303771973, score: [469.4472]
time: 5.137682676315308, score: [475.9628]
time: 5.319195508956909, score: [483.10013]
time: 5.53231143951416, score: [490.2949]
time: 5.717970132827759, score: [493.65955]
time: 5.927953243255615, score: [494.53046]
time: 6.141437530517578, score: [495.23236]
time: 6.369925498962402, score: [495.28363]
time: 6.608473300933838, score: [495.3983]
time: 6.814570426940918, score: [495.59116]
time: 7.006377696990967, score: [495.93344]
time: 7.248587608337402, score: [495.94464]
time: 7.486332654953003, score: [495.96906]
time: 7.698652744293213, score: [495.9983]
time: 7.945506811141968, score: [496.0244]
time: 8.237170696258545, score: [496.04214]
time: 8.478801012039185, score: [496.04962]
time: 8.738828897476196, score: [496.04764]
time: 8.978200435638428, score: [496.0389]
time: 9.221134901046753, score: [496.02673]
time: 9.31118369102478, score: [496.01447]
time: 9.547318935394287, score: [496.00473]
time: 9.792750835418701, score: [495.9991]
time: 10.040485382080078, score: [495.99792]
time: 10.302948236465454, score: [496.00052]
time: 10.526763916015625, score: [496.00558]
time: 10.775513410568237, score: [496.01138]
time: 10.991979122161865, score: [496.0165]
time: 11.224040031433105, score: [496.02]
time: 11.432686567306519, score: [496.0214]
time: 11.63419771194458, score: [496.02097]
time: 11.829801797866821, score: [496.01904]
time: 12.150743246078491, score: [496.01654]
time: 12.234300136566162, score: [496.01404]
time: 12.409839153289795, score: [496.01215]
time: 12.549454689025879, score: [496.01102]
time: 12.713162422180176, score: [496.01083]
