user 62   scene:1
time: 0.046959638595581055, score: [210.3082]
time: 0.19189953804016113, score: [213.88513]
time: 0.3060638904571533, score: [217.31921]
time: 0.4042391777038574, score: [220.75333]
time: 0.48961615562438965, score: [224.18738]
time: 0.5795750617980957, score: [227.66177]
time: 0.6824119091033936, score: [231.15356]
time: 0.767707109451294, score: [234.64825]
time: 0.8502588272094727, score: [238.14447]
time: 0.954606294631958, score: [241.64487]
time: 1.0527186393737793, score: [245.14648]
time: 1.1466131210327148, score: [248.64954]
time: 1.235797643661499, score: [252.15417]
time: 1.320559024810791, score: [255.6596]
time: 1.407578468322754, score: [259.16605]
time: 1.490509033203125, score: [262.6733]
time: 1.5699105262756348, score: [266.181]
time: 1.641301155090332, score: [269.6887]
time: 1.70552659034729, score: [273.19638]
time: 1.7811760902404785, score: [276.70404]
time: 1.8669507503509521, score: [280.21176]
time: 1.9381787776947021, score: [283.71945]
time: 1.9993226528167725, score: [287.2271]
time: 2.0607213973999023, score: [290.7348]
time: 2.135329246520996, score: [294.2425]
time: 2.2062838077545166, score: [297.75015]
time: 2.281113862991333, score: [301.25784]
time: 2.3554940223693848, score: [304.76553]
time: 2.407075881958008, score: [308.27322]
time: 2.4800350666046143, score: [311.7809]
time: 2.541982412338257, score: [315.2886]
time: 2.5959432125091553, score: [318.7963]
time: 2.646357297897339, score: [322.30392]
time: 2.692376136779785, score: [323.47638]
time: 2.742906332015991, score: [323.47638]
time: 2.7893054485321045, score: [323.47638]
time: 2.832735776901245, score: [323.47638]
time: 2.8818399906158447, score: [323.47638]
time: 2.929476261138916, score: [323.47638]
time: 2.978681802749634, score: [323.47638]
time: 3.0257441997528076, score: [323.47638]
time: 3.080317735671997, score: [323.47638]
time: 3.1371474266052246, score: [323.47638]
time: 3.190382957458496, score: [323.47638]
time: 3.2274625301361084, score: [323.47638]
time: 3.2699532508850098, score: [323.47638]
time: 3.3201372623443604, score: [323.47638]
time: 3.367016553878784, score: [323.47638]
time: 3.4130630493164062, score: [323.47638]
time: 3.4690520763397217, score: [323.47638]
time: 3.516235828399658, score: [323.47638]
time: 3.56929612159729, score: [323.47638]
time: 3.6140549182891846, score: [323.47638]
time: 3.6564488410949707, score: [323.47638]
