user 21   scene:1
time: 0.050438880920410156, score: [210.40054]
time: 0.28007054328918457, score: [213.88733]
time: 0.45996999740600586, score: [217.32141]
time: 0.6369857788085938, score: [220.7555]
time: 0.822965145111084, score: [224.1896]
time: 1.0071537494659424, score: [227.66406]
time: 1.218841791152954, score: [231.15588]
time: 1.4125261306762695, score: [234.6506]
time: 1.6137452125549316, score: [238.14679]
time: 1.8057336807250977, score: [241.64719]
time: 2.0139596462249756, score: [245.14883]
time: 2.2381832599639893, score: [248.65189]
time: 2.4772658348083496, score: [252.15652]
time: 2.6990861892700195, score: [255.66199]
time: 2.919229745864868, score: [259.16843]
time: 3.110077381134033, score: [262.6757]
time: 3.352130651473999, score: [266.18338]
time: 3.5920188426971436, score: [269.69104]
time: 3.81923246383667, score: [273.19876]
time: 4.038188934326172, score: [276.70642]
time: 4.309341907501221, score: [280.21414]
time: 4.560373306274414, score: [283.7218]
time: 4.827771186828613, score: [287.2295]
time: 5.067994117736816, score: [290.73715]
time: 5.307008266448975, score: [294.24484]
time: 5.567507743835449, score: [297.75253]
time: 5.800047159194946, score: [301.26022]
time: 6.077502489089966, score: [304.7679]
time: 6.337423801422119, score: [308.2756]
time: 6.558874845504761, score: [311.7833]
time: 6.811726808547974, score: [315.29095]
time: 6.891954183578491, score: [318.79865]
time: 7.09079909324646, score: [322.3063]
time: 7.325339317321777, score: [323.47638]
time: 7.547423839569092, score: [323.47638]
time: 7.750298261642456, score: [323.47638]
time: 7.96612811088562, score: [323.47638]
time: 8.017136096954346, score: [323.47638]
time: 8.353686094284058, score: [323.47638]
time: 8.498299360275269, score: [323.47638]
time: 8.62612009048462, score: [323.47638]
time: 8.794430255889893, score: [323.47638]
time: 8.911655187606812, score: [323.47638]
time: 9.057809829711914, score: [323.47638]
time: 9.196390390396118, score: [323.47638]
time: 9.338260173797607, score: [323.47638]
time: 9.494812965393066, score: [323.47638]
time: 9.608259916305542, score: [323.47638]
time: 9.7235689163208, score: [323.47638]
time: 9.862967729568481, score: [323.47638]
time: 9.999956130981445, score: [323.47638]
time: 10.106860637664795, score: [323.47638]
time: 10.21251654624939, score: [323.47638]
time: 10.355825662612915, score: [323.47638]
