user 5   scene:1
time: 0.04334115982055664, score: [210.14072]
time: 0.09886431694030762, score: [213.8779]
time: 0.14851808547973633, score: [217.31198]
time: 0.20449137687683105, score: [220.74606]
time: 0.24515891075134277, score: [224.18015]
time: 0.28199028968811035, score: [227.65384]
time: 0.3166828155517578, score: [231.14551]
time: 0.35599374771118164, score: [234.6402]
time: 0.394458532333374, score: [238.13635]
time: 0.44182586669921875, score: [241.63678]
time: 0.4836878776550293, score: [245.13834]
time: 0.5373780727386475, score: [248.64139]
time: 0.5958025455474854, score: [252.146]
time: 0.6373143196105957, score: [255.65143]
time: 0.6818218231201172, score: [259.15787]
time: 0.7343509197235107, score: [262.66513]
time: 0.7725765705108643, score: [266.17282]
time: 0.816007137298584, score: [269.6805]
time: 0.8688302040100098, score: [273.18817]
time: 0.9179172515869141, score: [276.69586]
time: 0.9578979015350342, score: [280.20352]
time: 0.9948208332061768, score: [283.7112]
time: 1.0347049236297607, score: [287.2189]
time: 1.0877735614776611, score: [290.7266]
time: 1.126966953277588, score: [294.23428]
time: 1.169172763824463, score: [297.74197]
time: 1.2094159126281738, score: [301.24966]
time: 1.2521154880523682, score: [304.75732]
time: 1.292614459991455, score: [308.265]
time: 1.3322532176971436, score: [311.7727]
time: 1.38258957862854, score: [315.2804]
time: 1.4184646606445312, score: [318.78806]
time: 1.4596636295318604, score: [322.29578]
time: 1.4996933937072754, score: [323.47638]
time: 1.537522554397583, score: [323.47638]
time: 1.5736305713653564, score: [323.47638]
time: 1.6139094829559326, score: [323.47638]
time: 1.6594367027282715, score: [323.47638]
time: 1.7106819152832031, score: [323.47638]
time: 1.7621712684631348, score: [323.47638]
time: 1.8051903247833252, score: [323.47638]
time: 1.860924243927002, score: [323.47638]
time: 1.901684045791626, score: [323.47638]
time: 1.9551219940185547, score: [323.47638]
time: 1.9938387870788574, score: [323.47638]
time: 2.0243656635284424, score: [323.47638]
time: 2.0645973682403564, score: [323.47638]
time: 2.106086015701294, score: [323.47638]
time: 2.153130531311035, score: [323.47638]
time: 2.180863857269287, score: [323.47638]
time: 2.217288017272949, score: [323.47638]
time: 2.2499289512634277, score: [323.47638]
time: 2.2868497371673584, score: [323.47638]
time: 2.320183753967285, score: [323.47638]
