user 31   scene:2
time: 0.055155277252197266, score: [236.5024]
time: 0.2423090934753418, score: [239.58078]
time: 0.3909487724304199, score: [242.62567]
time: 0.5425257682800293, score: [245.72514]
time: 0.6919353008270264, score: [248.81856]
time: 0.8686769008636475, score: [251.88599]
time: 1.0226643085479736, score: [254.96733]
time: 1.1616389751434326, score: [258.03812]
time: 1.3279623985290527, score: [261.0884]
time: 1.4784328937530518, score: [264.12387]
time: 1.6297597885131836, score: [267.14847]
time: 1.8134701251983643, score: [270.16486]
time: 1.9793334007263184, score: [273.1751]
time: 2.151371955871582, score: [276.18002]
time: 2.318241596221924, score: [279.17972]
time: 2.4942660331726074, score: [282.17438]
time: 2.652726888656616, score: [285.16406]
time: 2.8157007694244385, score: [288.14877]
time: 3.0086402893066406, score: [291.12848]
time: 3.199427366256714, score: [294.10675]
time: 3.3900649547576904, score: [297.0807]
time: 3.5755748748779297, score: [300.05005]
time: 3.794978618621826, score: [303.01514]
time: 3.987086534500122, score: [305.97635]
time: 4.164446115493774, score: [308.93414]
time: 4.356525897979736, score: [311.8889]
time: 4.535590171813965, score: [314.841]
time: 4.72795844078064, score: [317.79083]
time: 4.9296534061431885, score: [320.73865]
time: 5.1367340087890625, score: [323.68478]
time: 5.331512928009033, score: [326.6294]
time: 5.538609266281128, score: [329.57278]
time: 5.736451625823975, score: [332.51508]
time: 5.966810703277588, score: [334.06488]
time: 6.2084667682647705, score: [334.06766]
time: 6.425145149230957, score: [334.05652]
time: 6.6216347217559814, score: [334.0454]
time: 6.865609884262085, score: [334.03424]
time: 7.090228319168091, score: [334.0231]
time: 7.2972331047058105, score: [334.01196]
time: 7.549172401428223, score: [334.0008]
time: 7.806364059448242, score: [333.9897]
time: 8.080615520477295, score: [333.97855]
time: 8.344035863876343, score: [333.9674]
time: 8.598740577697754, score: [333.9563]
time: 8.840105295181274, score: [333.94513]
time: 9.105538368225098, score: [333.934]
time: 9.339796543121338, score: [333.92285]
time: 9.614009380340576, score: [333.9117]
time: 9.890908241271973, score: [333.90057]
time: 10.103021144866943, score: [333.88943]
time: 10.365750551223755, score: [333.8783]
time: 10.597901344299316, score: [333.86716]
time: 10.81173324584961, score: [333.85602]
time: 11.01793122291565, score: [333.8449]
time: 11.241050481796265, score: [333.83374]
time: 11.421875238418579, score: [333.8226]
time: 11.640477657318115, score: [333.81146]
time: 11.719892978668213, score: [333.80078]
time: 12.010828733444214, score: [333.80634]
time: 12.144742012023926, score: [333.81195]
time: 12.280086278915405, score: [333.81754]
time: 12.435375690460205, score: [333.82312]
time: 12.552589893341064, score: [333.8287]
time: 12.703285455703735, score: [333.8343]
time: 12.84873628616333, score: [333.83987]
time: 13.008240461349487, score: [333.84546]
time: 13.142823696136475, score: [333.85107]
time: 13.257819175720215, score: [333.85663]
