user 92   scene:1
time: 0.058486223220825195, score: [210.22574]
time: 0.19610309600830078, score: [213.8829]
time: 0.29993438720703125, score: [217.31702]
time: 0.4113125801086426, score: [220.7511]
time: 0.5228550434112549, score: [224.18515]
time: 0.638014554977417, score: [227.65924]
time: 0.7505838871002197, score: [231.15097]
time: 0.8572962284088135, score: [234.64569]
time: 0.9889335632324219, score: [238.14185]
time: 1.1129021644592285, score: [241.64227]
time: 1.2468268871307373, score: [245.14386]
time: 1.38307523727417, score: [248.64691]
time: 1.5385863780975342, score: [252.15152]
time: 1.6988167762756348, score: [255.65695]
time: 1.8563244342803955, score: [259.1634]
time: 2.013413906097412, score: [262.67065]
time: 2.176503896713257, score: [266.17838]
time: 2.344273567199707, score: [269.68604]
time: 2.4910104274749756, score: [273.19373]
time: 2.6440608501434326, score: [276.7014]
time: 2.8041317462921143, score: [280.20908]
time: 2.955909252166748, score: [283.71677]
time: 3.114041328430176, score: [287.22446]
time: 3.2786779403686523, score: [290.73215]
time: 3.4445202350616455, score: [294.23984]
time: 3.6259803771972656, score: [297.7475]
time: 3.6942245960235596, score: [301.25522]
time: 3.8559162616729736, score: [304.76285]
time: 4.023880958557129, score: [308.27057]
time: 4.196407318115234, score: [311.77823]
time: 4.360212802886963, score: [315.28592]
time: 4.544909477233887, score: [318.7936]
time: 4.7439820766448975, score: [322.3013]
time: 4.919480562210083, score: [323.47638]
time: 5.106472015380859, score: [323.47638]
time: 5.312513113021851, score: [323.47638]
time: 5.486085653305054, score: [323.47638]
time: 5.677387714385986, score: [323.47638]
time: 5.8610241413116455, score: [323.47638]
time: 6.051392555236816, score: [323.47638]
time: 6.2533063888549805, score: [323.47638]
time: 6.443965673446655, score: [323.47638]
time: 6.656888723373413, score: [323.47638]
time: 6.846452951431274, score: [323.47638]
time: 7.055654287338257, score: [323.47638]
time: 7.286670207977295, score: [323.47638]
time: 7.519904136657715, score: [323.47638]
time: 7.739861249923706, score: [323.47638]
time: 7.95610785484314, score: [323.47638]
time: 8.167234182357788, score: [323.47638]
time: 8.406574010848999, score: [323.47638]
time: 8.470666408538818, score: [323.47638]
time: 8.693772554397583, score: [323.47638]
time: 8.756290435791016, score: [323.47638]
