user 72   scene:2
time: 0.05884742736816406, score: [236.48012]
time: 0.28565406799316406, score: [239.56761]
time: 0.4757406711578369, score: [242.61044]
time: 0.6600027084350586, score: [245.6986]
time: 0.8781750202178955, score: [248.76941]
time: 1.0665721893310547, score: [251.81122]
time: 1.2460534572601318, score: [254.84459]
time: 1.4322080612182617, score: [257.89044]
time: 1.613391637802124, score: [260.92078]
time: 1.8038074970245361, score: [263.94012]
time: 2.005830764770508, score: [266.95126]
time: 2.2109124660491943, score: [269.95718]
time: 2.4033286571502686, score: [272.9588]
time: 2.6230647563934326, score: [275.95523]
time: 2.823679208755493, score: [278.94568]
time: 3.0537877082824707, score: [281.93002]
time: 3.3018267154693604, score: [284.90833]
time: 3.518653631210327, score: [287.8809]
time: 3.711751699447632, score: [290.84808]
time: 3.963693618774414, score: [293.81042]
time: 4.192206859588623, score: [296.76855]
time: 4.41549825668335, score: [299.72308]
time: 4.666847467422485, score: [302.67444]
time: 4.946321487426758, score: [305.62323]
time: 5.209089756011963, score: [308.56976]
time: 5.474000692367554, score: [311.51447]
time: 5.723302364349365, score: [314.45767]
time: 5.977289199829102, score: [317.39954]
time: 6.248847723007202, score: [320.3403]
time: 6.482556343078613, score: [323.2802]
time: 6.763803958892822, score: [326.21936]
time: 7.02661657333374, score: [329.1579]
time: 7.257132530212402, score: [332.09592]
time: 7.5122106075286865, score: [333.64532]
time: 7.724926948547363, score: [333.70102]
time: 7.945431709289551, score: [333.6837]
time: 8.161746501922607, score: [333.66635]
time: 8.363637208938599, score: [333.64902]
time: 8.549386739730835, score: [333.63168]
time: 8.75086259841919, score: [333.61438]
time: 9.082468509674072, score: [333.59705]
time: 9.22626256942749, score: [333.5797]
time: 9.357442617416382, score: [333.56238]
time: 9.523349046707153, score: [333.54507]
time: 9.651479959487915, score: [333.5277]
time: 9.805888891220093, score: [333.5104]
time: 9.9542076587677, score: [333.4931]
time: 10.113816738128662, score: [333.48303]
time: 10.256994247436523, score: [333.48322]
time: 10.367934703826904, score: [333.48337]
time: 10.50740647315979, score: [333.48358]
time: 10.661547660827637, score: [333.4837]
time: 10.772743701934814, score: [333.4839]
time: 10.888174772262573, score: [333.48407]
time: 11.047521591186523, score: [333.48425]
time: 11.185685157775879, score: [333.48444]
time: 11.304316282272339, score: [333.48462]
time: 11.437287330627441, score: [333.4848]
time: 11.541616439819336, score: [333.48495]
time: 11.662812948226929, score: [333.48517]
time: 11.784641742706299, score: [333.48532]
time: 11.901534080505371, score: [333.4855]
time: 11.996375799179077, score: [333.4857]
time: 12.120262384414673, score: [333.48584]
