user 90   scene:2
time: 0.016032934188842773, score: [236.46143]
time: 0.04184770584106445, score: [239.55415]
time: 0.06592226028442383, score: [242.59425]
time: 0.08885765075683594, score: [245.66992]
time: 0.1115255355834961, score: [248.72197]
time: 0.13107657432556152, score: [251.74554]
time: 0.1531367301940918, score: [254.75296]
time: 0.17390942573547363, score: [257.78488]
time: 0.19798922538757324, score: [260.80548]
time: 0.22072339057922363, score: [263.8176]
time: 0.24393939971923828, score: [266.8224]
time: 0.2678358554840088, score: [269.82043]
time: 0.29685449600219727, score: [272.81174]
time: 0.32163143157958984, score: [275.79697]
time: 0.34359288215637207, score: [278.77533]
time: 0.36437082290649414, score: [281.7471]
time: 0.3853933811187744, score: [284.71283]
time: 0.407742977142334, score: [287.67328]
time: 0.43384718894958496, score: [290.6292]
time: 0.45482659339904785, score: [293.58136]
time: 0.4774022102355957, score: [296.53033]
time: 0.5064055919647217, score: [299.4767]
time: 0.5390913486480713, score: [302.421]
time: 0.5692524909973145, score: [305.36356]
time: 0.5965313911437988, score: [308.30466]
time: 0.6329226493835449, score: [311.24466]
time: 0.6587789058685303, score: [314.18372]
time: 0.6825816631317139, score: [317.12207]
time: 0.7130091190338135, score: [320.05975]
time: 0.7423920631408691, score: [322.997]
time: 0.7669558525085449, score: [325.93384]
time: 0.7887449264526367, score: [328.87036]
time: 0.8113574981689453, score: [331.80658]
time: 0.8328542709350586, score: [333.35114]
time: 0.8656721115112305, score: [333.46115]
time: 0.8860225677490234, score: [333.44098]
time: 0.9122757911682129, score: [333.42078]
time: 0.9472842216491699, score: [333.40054]
time: 0.9708309173583984, score: [333.38034]
time: 1.0011296272277832, score: [333.36014]
time: 1.0263278484344482, score: [333.33997]
time: 1.0455820560455322, score: [333.33722]
time: 1.06868314743042, score: [333.33493]
time: 1.0916810035705566, score: [333.33264]
time: 1.1115877628326416, score: [333.33035]
time: 1.1326565742492676, score: [333.32812]
time: 1.1527748107910156, score: [333.32587]
time: 1.1756372451782227, score: [333.32355]
time: 1.1955020427703857, score: [333.3213]
time: 1.2163996696472168, score: [333.31903]
time: 1.2395968437194824, score: [333.31674]
time: 1.2580509185791016, score: [333.31445]
time: 1.2771954536437988, score: [333.3122]
time: 1.3006575107574463, score: [333.3099]
time: 1.3209865093231201, score: [333.30765]
time: 1.3396413326263428, score: [333.30536]
time: 1.3571879863739014, score: [333.3031]
time: 1.3764896392822266, score: [333.3008]
time: 1.3988537788391113, score: [333.29855]
time: 1.4298226833343506, score: [333.2963]
