user 95   scene:3
time: 0.2905604839324951, score: [268.52158]
time: 0.44042062759399414, score: [275.87943]
time: 0.5506882667541504, score: [283.16272]
time: 0.6776351928710938, score: [290.5198]
time: 0.7784397602081299, score: [297.87952]
time: 0.8614881038665771, score: [305.23978]
time: 0.9416501522064209, score: [312.60275]
time: 1.018165111541748, score: [319.963]
time: 1.109947919845581, score: [327.4208]
time: 1.2075626850128174, score: [334.9259]
time: 1.326066493988037, score: [342.41623]
time: 1.4334056377410889, score: [349.88687]
time: 1.5471868515014648, score: [357.3561]
time: 1.6541905403137207, score: [364.81662]
time: 1.77475905418396, score: [372.26175]
time: 1.8946137428283691, score: [379.66837]
time: 2.021601676940918, score: [387.0363]
time: 2.137880802154541, score: [394.36597]
time: 2.27813458442688, score: [401.73105]
time: 2.422926664352417, score: [409.0665]
time: 2.5646913051605225, score: [416.34903]
time: 2.718031644821167, score: [423.57486]
time: 2.8820767402648926, score: [430.88635]
time: 3.0378291606903076, score: [437.69873]
time: 3.1948325634002686, score: [443.07574]
time: 3.3440792560577393, score: [447.42026]
time: 3.5221457481384277, score: [451.9994]
time: 3.672919273376465, score: [457.46997]
time: 3.815387725830078, score: [463.25333]
time: 3.988957166671753, score: [469.38086]
time: 4.15168023109436, score: [475.62552]
time: 4.3077521324157715, score: [482.1201]
time: 4.492991209030151, score: [488.40787]
time: 4.656554937362671, score: [491.78445]
time: 4.83362603187561, score: [493.09683]
time: 5.006148099899292, score: [494.02036]
time: 5.182262182235718, score: [494.47095]
time: 5.355190277099609, score: [494.98898]
time: 5.523799180984497, score: [495.1731]
time: 5.721697568893433, score: [495.24847]
time: 5.934021234512329, score: [495.26535]
time: 6.117845296859741, score: [495.23456]
time: 6.3085243701934814, score: [495.16855]
time: 6.517536401748657, score: [495.07913]
time: 6.690913677215576, score: [494.9764]
time: 6.875577688217163, score: [494.86932]
time: 7.067660808563232, score: [494.76596]
time: 7.252858877182007, score: [494.67392]
time: 7.472214221954346, score: [494.60037]
time: 7.6753222942352295, score: [494.55157]
time: 7.880543947219849, score: [494.5322]
time: 8.076560020446777, score: [494.54367]
time: 8.140858173370361, score: [494.58365]
time: 8.346567869186401, score: [494.64566]
time: 8.580867052078247, score: [494.7203]
time: 8.834944009780884, score: [494.79724]
time: 9.047286033630371, score: [494.86688]
time: 9.258992910385132, score: [494.92206]
time: 9.512789964675903, score: [494.9584]
time: 9.73184871673584, score: [494.97476]
time: 9.807374954223633, score: [494.97238]
time: 10.049511432647705, score: [494.95425]
time: 10.280433654785156, score: [494.9242]
time: 10.5715172290802, score: [494.8865]
time: 10.850670576095581, score: [494.84555]
time: 11.128771543502808, score: [494.80545]
