user 15   scene:3
time: 0.0581355094909668, score: [268.6156]
time: 0.2418208122253418, score: [275.89987]
time: 0.4023244380950928, score: [283.18732]
time: 0.568572998046875, score: [290.55307]
time: 0.7287538051605225, score: [297.92346]
time: 0.9017550945281982, score: [305.29578]
time: 1.0696346759796143, score: [312.67368]
time: 1.2245125770568848, score: [320.05527]
time: 1.4132046699523926, score: [327.54578]
time: 1.6111996173858643, score: [335.09628]
time: 1.7896714210510254, score: [342.65323]
time: 1.978339672088623, score: [350.21152]
time: 2.1826012134552, score: [357.7946]
time: 2.360351800918579, score: [365.39444]
time: 2.544750928878784, score: [372.9968]
time: 2.7233073711395264, score: [380.5839]
time: 2.9126901626586914, score: [388.15927]
time: 3.1153271198272705, score: [395.79648]
time: 3.29545259475708, score: [403.43655]
time: 3.5018646717071533, score: [411.05298]
time: 3.6957461833953857, score: [418.53003]
time: 3.905059814453125, score: [425.6622]
time: 4.131845474243164, score: [429.40237]
time: 4.369971752166748, score: [434.506]
time: 4.597583293914795, score: [439.92227]
time: 4.812883615493774, score: [445.34412]
time: 5.0077805519104, score: [450.7843]
time: 5.251691579818726, score: [457.0199]
time: 5.308200120925903, score: [463.65344]
time: 5.541595935821533, score: [470.2396]
time: 5.788744926452637, score: [476.66656]
time: 6.019682168960571, score: [482.8533]
time: 6.307300806045532, score: [489.24527]
time: 6.572109699249268, score: [492.45154]
time: 6.821229457855225, score: [493.3016]
time: 7.058439254760742, score: [494.1458]
time: 7.336379051208496, score: [494.84317]
time: 7.547727584838867, score: [495.286]
time: 7.61941123008728, score: [495.32538]
time: 7.865735292434692, score: [495.47604]
time: 8.161690950393677, score: [495.43738]
time: 8.369784832000732, score: [495.4363]
time: 8.630242109298706, score: [495.46713]
time: 8.868693351745605, score: [495.51508]
time: 9.07656216621399, score: [495.5629]
time: 9.28135895729065, score: [495.59793]
time: 9.49422550201416, score: [495.6148]
time: 9.67704963684082, score: [495.61462]
time: 9.927922487258911, score: [495.60208]
time: 10.268581867218018, score: [495.58325]
time: 10.410676002502441, score: [495.56396]
time: 10.546886682510376, score: [495.54886]
time: 10.711822986602783, score: [495.5405]
time: 10.833266258239746, score: [495.5394]
time: 10.984555006027222, score: [495.54422]
time: 11.124914407730103, score: [495.5524]
time: 11.261926174163818, score: [495.561]
time: 11.40651273727417, score: [495.56793]
time: 11.531016111373901, score: [495.57178]
time: 11.647883176803589, score: [495.57248]
time: 11.793346643447876, score: [495.5706]
time: 11.937373161315918, score: [495.5672]
time: 12.046473503112793, score: [495.5635]
time: 12.154802799224854, score: [495.56052]
time: 12.302798748016357, score: [495.55872]
time: 12.439173936843872, score: [495.55826]
time: 12.55417537689209, score: [495.55896]
