user 4   scene:2
time: 0.05517864227294922, score: [236.51613]
time: 0.2815861701965332, score: [239.58722]
time: 0.4528679847717285, score: [242.63283]
time: 0.6365647315979004, score: [245.73662]
time: 0.8183274269104004, score: [248.83916]
time: 0.9965393543243408, score: [251.91957]
time: 1.2032532691955566, score: [255.02412]
time: 1.392155647277832, score: [258.10995]
time: 1.5976641178131104, score: [261.1734]
time: 1.7843661308288574, score: [264.21967]
time: 1.9986650943756104, score: [267.25317]
time: 2.2074851989746094, score: [270.2771]
time: 2.431208372116089, score: [273.29425]
time: 2.6734421253204346, score: [276.3055]
time: 2.890347957611084, score: [279.31137]
time: 3.080632448196411, score: [282.3124]
time: 3.3261489868164062, score: [285.30878]
time: 3.552105665206909, score: [288.30063]
time: 3.7839653491973877, score: [291.2879]
time: 4.016883611679077, score: [294.27063]
time: 4.294879674911499, score: [297.24884]
time: 4.53408408164978, score: [300.2226]
time: 4.813809633255005, score: [303.19208]
time: 5.045594215393066, score: [306.1576]
time: 5.280346632003784, score: [309.12344]
time: 5.529298782348633, score: [312.0858]
time: 5.77290415763855, score: [315.0449]
time: 6.0445778369903564, score: [318.00107]
time: 6.300966262817383, score: [320.95474]
time: 6.5138304233551025, score: [323.90616]
time: 6.7691004276275635, score: [326.85556]
time: 6.9903647899627686, score: [329.8033]
time: 7.196155071258545, score: [332.7495]
time: 7.403433561325073, score: [334.28018]
time: 7.628352642059326, score: [334.2739]
time: 7.8183417320251465, score: [334.26755]
time: 8.034737586975098, score: [334.26126]
time: 8.375454187393188, score: [334.2549]
time: 8.524102687835693, score: [334.24863]
time: 8.652535915374756, score: [334.2423]
time: 8.820374011993408, score: [334.23596]
time: 8.94395136833191, score: [334.22968]
time: 9.101211786270142, score: [334.22336]
time: 9.245445966720581, score: [334.21704]
time: 9.381634950637817, score: [334.21075]
time: 9.525727272033691, score: [334.2044]
time: 9.639333486557007, score: [334.1981]
time: 9.764142274856567, score: [334.19177]
time: 9.907194375991821, score: [334.1855]
time: 10.04547381401062, score: [334.17917]
time: 10.158266544342041, score: [334.17285]
time: 10.266101121902466, score: [334.1665]
time: 10.429096937179565, score: [334.16022]
time: 10.553665399551392, score: [334.15387]
time: 10.673678636550903, score: [334.14758]
time: 10.792370080947876, score: [334.14127]
time: 10.913995504379272, score: [334.13495]
time: 11.030725240707397, score: [334.12863]
time: 11.149681329727173, score: [334.12234]
time: 11.255329370498657, score: [334.116]
time: 11.358843803405762, score: [334.10968]
time: 11.46511721611023, score: [334.1034]
time: 11.58642053604126, score: [334.09708]
time: 11.68688440322876, score: [334.09076]
time: 11.783896684646606, score: [334.08447]
time: 11.86958909034729, score: [334.07812]
time: 11.953395128250122, score: [334.0848]
time: 12.047139883041382, score: [334.0947]
time: 12.1429443359375, score: [334.10458]
time: 12.22350549697876, score: [334.11444]
