user 79   scene:3
time: 0.060270071029663086, score: [268.61108]
time: 0.1603071689605713, score: [275.89905]
time: 0.24230527877807617, score: [283.18646]
time: 0.33197855949401855, score: [290.55222]
time: 0.4123053550720215, score: [297.9226]
time: 0.4925374984741211, score: [305.29492]
time: 0.5659723281860352, score: [312.67282]
time: 0.6442873477935791, score: [320.0544]
time: 0.7086296081542969, score: [327.54483]
time: 0.7789974212646484, score: [335.0954]
time: 0.8567314147949219, score: [342.65225]
time: 0.924142599105835, score: [350.21057]
time: 1.0017225742340088, score: [357.7936]
time: 1.065321683883667, score: [365.3935]
time: 1.1351873874664307, score: [372.99588]
time: 1.209989070892334, score: [380.58298]
time: 1.296875, score: [388.15836]
time: 1.3752286434173584, score: [395.79544]
time: 1.4364397525787354, score: [403.43552]
time: 1.48349928855896, score: [411.05197]
time: 1.5582284927368164, score: [418.58414]
time: 1.6070470809936523, score: [425.86188]
time: 1.6592447757720947, score: [433.08127]
time: 1.7059543132781982, score: [438.88205]
time: 1.7552568912506104, score: [444.2454]
time: 1.802983283996582, score: [449.51898]
time: 1.8538861274719238, score: [453.76376]
time: 1.9080901145935059, score: [459.0967]
time: 1.9579613208770752, score: [464.49597]
time: 2.0016376972198486, score: [469.91678]
time: 2.055689811706543, score: [475.35428]
time: 2.113048791885376, score: [480.91818]
time: 2.1695821285247803, score: [486.83615]
time: 2.2238247394561768, score: [489.81296]
time: 2.2727651596069336, score: [490.7776]
time: 2.3139703273773193, score: [491.52713]
time: 2.3602540493011475, score: [492.2828]
time: 2.421421766281128, score: [493.07245]
time: 2.4682724475860596, score: [493.98746]
time: 2.512275457382202, score: [494.91165]
time: 2.555678367614746, score: [495.81705]
time: 2.5972018241882324, score: [496.63052]
time: 2.646589517593384, score: [497.4365]
time: 2.689408779144287, score: [498.25168]
time: 2.7321367263793945, score: [498.18674]
time: 2.766484022140503, score: [497.77078]
time: 2.8055243492126465, score: [497.10934]
time: 2.8422679901123047, score: [496.5499]
time: 2.8888626098632812, score: [496.0741]
time: 2.943051338195801, score: [495.51743]
time: 2.9846885204315186, score: [495.15945]
time: 3.0204901695251465, score: [495.09927]
time: 3.057870388031006, score: [495.20688]
time: 3.0979349613189697, score: [495.08865]
time: 3.1444225311279297, score: [495.14987]
time: 3.1833415031433105, score: [495.38757]
time: 3.2228851318359375, score: [495.6784]
time: 3.25848126411438, score: [495.91757]
time: 3.308540105819702, score: [496.04694]
time: 3.3485066890716553, score: [496.07074]
time: 3.3886160850524902, score: [496.0254]
time: 3.4294188022613525, score: [495.94397]
time: 3.4709742069244385, score: [495.85098]
time: 3.512035846710205, score: [495.76566]
time: 3.5542242527008057, score: [495.70316]
time: 3.5925209522247314, score: [495.6745]
time: 3.629075050354004, score: [495.68207]
time: 3.6729629039764404, score: [495.71762]
time: 3.709214687347412, score: [495.76556]
time: 3.7472105026245117, score: [495.80972]
time: 3.7828967571258545, score: [495.83966]
time: 3.836616039276123, score: [495.85175]
time: 3.879694938659668, score: [495.8481]
time: 3.924680471420288, score: [495.83383]
time: 3.95723295211792, score: [495.81497]
time: 3.98553729057312, score: [495.79694]
time: 4.023188829421997, score: [495.78366]
time: 4.05728554725647, score: [495.7773]
time: 4.087120056152344, score: [495.77786]
time: 4.136489629745483, score: [495.7836]
time: 4.173389196395874, score: [495.79187]
time: 4.210693359375, score: [495.79996]
time: 4.252852439880371, score: [495.80603]
