user 73   scene:1
time: 0.024190187454223633, score: [210.23853]
time: 0.09425067901611328, score: [213.8833]
time: 0.1353461742401123, score: [217.31738]
time: 0.18040251731872559, score: [220.75146]
time: 0.21322298049926758, score: [224.18555]
time: 0.24798297882080078, score: [227.6597]
time: 0.28172779083251953, score: [231.15143]
time: 0.32068824768066406, score: [234.64612]
time: 0.35129261016845703, score: [238.1423]
time: 0.3935675621032715, score: [241.64273]
time: 0.422177791595459, score: [245.14432]
time: 0.4549837112426758, score: [248.6474]
time: 0.4939548969268799, score: [252.15201]
time: 0.5221123695373535, score: [255.65744]
time: 0.5608711242675781, score: [259.16388]
time: 0.5898191928863525, score: [262.6711]
time: 0.6218562126159668, score: [266.17883]
time: 0.6493849754333496, score: [269.6865]
time: 0.6761534214019775, score: [273.19418]
time: 0.7031600475311279, score: [276.70187]
time: 0.7266683578491211, score: [280.20956]
time: 0.7608582973480225, score: [283.71722]
time: 0.7827672958374023, score: [287.22495]
time: 0.8143823146820068, score: [290.73257]
time: 0.8396029472351074, score: [294.2403]
time: 0.8707218170166016, score: [297.74796]
time: 0.8970081806182861, score: [301.25565]
time: 0.9290094375610352, score: [304.76334]
time: 0.961090087890625, score: [308.27103]
time: 0.990990400314331, score: [311.77872]
time: 1.0154719352722168, score: [315.2864]
time: 1.0464537143707275, score: [318.7941]
time: 1.07658052444458, score: [322.3018]
time: 1.1048791408538818, score: [323.47638]
time: 1.1358435153961182, score: [323.47638]
time: 1.1674022674560547, score: [323.47638]
time: 1.2102200984954834, score: [323.47638]
time: 1.2490646839141846, score: [323.47638]
time: 1.277505874633789, score: [323.47638]
time: 1.3067450523376465, score: [323.47638]
time: 1.3445379734039307, score: [323.47638]
time: 1.3751246929168701, score: [323.47638]
time: 1.4012746810913086, score: [323.47638]
time: 1.43316650390625, score: [323.47638]
time: 1.4588401317596436, score: [323.47638]
time: 1.4890666007995605, score: [323.47638]
time: 1.5285224914550781, score: [323.47638]
time: 1.5568451881408691, score: [323.47638]
time: 1.5839757919311523, score: [323.47638]
time: 1.6124327182769775, score: [323.47638]
time: 1.637692928314209, score: [323.47638]
time: 1.6617181301116943, score: [323.47638]
time: 1.6920483112335205, score: [323.47638]
time: 1.7233223915100098, score: [323.47638]
