user 75   scene:2
time: 0.5800600051879883, score: [236.46944]
time: 0.7311129570007324, score: [239.5602]
time: 0.8414840698242188, score: [242.60094]
time: 0.9678139686584473, score: [245.67911]
time: 1.0719168186187744, score: [248.73451]
time: 1.152076005935669, score: [251.76122]
time: 1.2240428924560547, score: [254.77196]
time: 1.308974027633667, score: [257.80597]
time: 1.4008526802062988, score: [260.82846]
time: 1.4992930889129639, score: [263.8422]
time: 1.6234767436981201, score: [266.84866]
time: 1.7342257499694824, score: [269.84848]
time: 1.8523507118225098, score: [272.8418]
time: 1.9706532955169678, score: [275.82916]
time: 2.076007127761841, score: [278.8098]
time: 2.204787015914917, score: [281.78387]
time: 2.3186755180358887, score: [284.75183]
time: 2.4417901039123535, score: [287.71436]
time: 2.578953981399536, score: [290.67215]
time: 2.7388477325439453, score: [293.62595]
time: 2.8742847442626953, score: [296.5764]
time: 3.036557912826538, score: [299.52405]
time: 3.1987740993499756, score: [302.46942]
time: 3.3599159717559814, score: [305.41296]
time: 3.5071768760681152, score: [308.3549]
time: 3.6747307777404785, score: [311.2956]
time: 3.851557731628418, score: [314.23526]
time: 4.007944345474243, score: [317.17413]
time: 4.163856267929077, score: [320.1123]
time: 4.326641798019409, score: [323.04993]
time: 4.4800848960876465, score: [325.9871]
time: 4.646149158477783, score: [328.92395]
time: 4.818216562271118, score: [331.86047]
time: 4.991079092025757, score: [333.40332]
time: 5.168871641159058, score: [333.50235]
time: 5.3342742919921875, score: [333.4826]
time: 5.509323596954346, score: [333.46286]
time: 5.678949356079102, score: [333.44308]
time: 5.841740369796753, score: [333.42334]
time: 6.0480406284332275, score: [333.40356]
time: 6.253617763519287, score: [333.3838]
time: 6.438011407852173, score: [333.364]
time: 6.625750541687012, score: [333.36023]
time: 6.8425469398498535, score: [333.3583]
time: 7.035353183746338, score: [333.35645]
time: 7.2167067527771, score: [333.35455]
time: 7.40666127204895, score: [333.35263]
time: 7.596498012542725, score: [333.3507]
time: 7.795781850814819, score: [333.34885]
time: 8.00323224067688, score: [333.34692]
time: 8.215698003768921, score: [333.34503]
time: 8.425847291946411, score: [333.34314]
time: 8.624154329299927, score: [333.34125]
time: 8.849089860916138, score: [333.33936]
time: 9.10217571258545, score: [333.3374]
time: 9.323511362075806, score: [333.33554]
time: 9.532545804977417, score: [333.33362]
time: 9.770760774612427, score: [333.33176]
time: 9.99974536895752, score: [333.32983]
time: 10.067874670028687, score: [333.32794]
time: 10.297823905944824, score: [333.32605]
