user 68   scene:1
time: 0.06528925895690918, score: [210.21463]
time: 0.1695561408996582, score: [213.88248]
time: 0.2594029903411865, score: [217.31656]
time: 0.34488987922668457, score: [220.75061]
time: 0.4277646541595459, score: [224.18472]
time: 0.5144453048706055, score: [227.65872]
time: 0.6006472110748291, score: [231.15048]
time: 0.6776101589202881, score: [234.64517]
time: 0.7433876991271973, score: [238.14133]
time: 0.8202660083770752, score: [241.64175]
time: 0.9037749767303467, score: [245.14334]
time: 0.9738466739654541, score: [248.6464]
time: 1.0406098365783691, score: [252.151]
time: 1.1083357334136963, score: [255.65646]
time: 1.1934592723846436, score: [259.1629]
time: 1.253028392791748, score: [262.67014]
time: 1.3572258949279785, score: [266.17783]
time: 1.419844150543213, score: [269.68552]
time: 1.4860434532165527, score: [273.1932]
time: 1.5616283416748047, score: [276.7009]
time: 1.6119332313537598, score: [280.20856]
time: 1.6693570613861084, score: [283.71628]
time: 1.7175495624542236, score: [287.22394]
time: 1.7640130519866943, score: [290.7316]
time: 1.8263740539550781, score: [294.23932]
time: 1.8765182495117188, score: [297.74698]
time: 1.9244499206542969, score: [301.25467]
time: 1.979562520980835, score: [304.76236]
time: 2.026184558868408, score: [308.27005]
time: 2.0870423316955566, score: [311.77774]
time: 2.1478655338287354, score: [315.2854]
time: 2.2104883193969727, score: [318.7931]
time: 2.252833127975464, score: [322.3008]
time: 2.2924492359161377, score: [323.47638]
time: 2.3337385654449463, score: [323.47638]
time: 2.382960319519043, score: [323.47638]
time: 2.4307847023010254, score: [323.47638]
time: 2.4839601516723633, score: [323.47638]
time: 2.5362164974212646, score: [323.47638]
time: 2.5817136764526367, score: [323.47638]
time: 2.6270174980163574, score: [323.47638]
time: 2.669205904006958, score: [323.47638]
time: 2.7105441093444824, score: [323.47638]
time: 2.7495546340942383, score: [323.47638]
time: 2.793245553970337, score: [323.47638]
time: 2.841409206390381, score: [323.47638]
time: 2.886460065841675, score: [323.47638]
time: 2.934969425201416, score: [323.47638]
time: 2.9851362705230713, score: [323.47638]
time: 3.024794101715088, score: [323.47638]
time: 3.0659592151641846, score: [323.47638]
time: 3.100318670272827, score: [323.47638]
time: 3.1485445499420166, score: [323.47638]
time: 3.189520835876465, score: [323.47638]
