user 82   scene:1
time: 0.585564136505127, score: [210.24911]
time: 0.7354593276977539, score: [213.88354]
time: 0.8463966846466064, score: [217.3176]
time: 0.971886396408081, score: [220.75168]
time: 1.0496041774749756, score: [224.18576]
time: 1.1255478858947754, score: [227.65994]
time: 1.199622392654419, score: [231.1517]
time: 1.2797329425811768, score: [234.6464]
time: 1.375032663345337, score: [238.14258]
time: 1.4608619213104248, score: [241.64297]
time: 1.540544033050537, score: [245.14459]
time: 1.663149118423462, score: [248.64764]
time: 1.7756257057189941, score: [252.15228]
time: 1.8848423957824707, score: [255.65771]
time: 1.9944188594818115, score: [259.16415]
time: 2.0974745750427246, score: [262.67142]
time: 2.2093911170959473, score: [266.17908]
time: 2.318849802017212, score: [269.68677]
time: 2.430272102355957, score: [273.1945]
time: 2.5554330348968506, score: [276.70215]
time: 2.7154228687286377, score: [280.20984]
time: 2.874124526977539, score: [283.71753]
time: 3.0294477939605713, score: [287.2252]
time: 3.185718536376953, score: [290.73288]
time: 3.333278179168701, score: [294.2406]
time: 3.484696626663208, score: [297.74826]
time: 3.6346209049224854, score: [301.25595]
time: 3.816527843475342, score: [304.7636]
time: 3.965505599975586, score: [308.27133]
time: 4.107365131378174, score: [311.77902]
time: 4.274492025375366, score: [315.28668]
time: 4.43245267868042, score: [318.79437]
time: 4.577918291091919, score: [322.30206]
time: 4.755549669265747, score: [323.47638]
time: 4.91715407371521, score: [323.47638]
time: 5.089655876159668, score: [323.47638]
time: 5.257004976272583, score: [323.47638]
time: 5.421785116195679, score: [323.47638]
time: 5.595255374908447, score: [323.47638]
time: 5.760081768035889, score: [323.47638]
time: 5.941026926040649, score: [323.47638]
time: 6.130972862243652, score: [323.47638]
time: 6.31670880317688, score: [323.47638]
time: 6.4920268058776855, score: [323.47638]
time: 6.6906609535217285, score: [323.47638]
time: 6.891876697540283, score: [323.47638]
time: 7.0674943923950195, score: [323.47638]
time: 7.249930381774902, score: [323.47638]
time: 7.432325124740601, score: [323.47638]
time: 7.618263483047485, score: [323.47638]
time: 7.814572334289551, score: [323.47638]
time: 8.013978958129883, score: [323.47638]
time: 8.218499660491943, score: [323.47638]
time: 8.416333436965942, score: [323.47638]
