user 10   scene:1
time: 0.06421947479248047, score: [210.21777]
time: 0.16253066062927246, score: [213.8826]
time: 0.2526082992553711, score: [217.31668]
time: 0.34109044075012207, score: [220.7508]
time: 0.4393880367279053, score: [224.18484]
time: 0.555098295211792, score: [227.65887]
time: 0.6615049839019775, score: [231.15063]
time: 0.7660396099090576, score: [234.64532]
time: 0.8839530944824219, score: [238.14151]
time: 0.9963128566741943, score: [241.6419]
time: 1.1094274520874023, score: [245.1435]
time: 1.2189288139343262, score: [248.64655]
time: 1.340005874633789, score: [252.15118]
time: 1.475067377090454, score: [255.65659]
time: 1.605116844177246, score: [259.16306]
time: 1.7364943027496338, score: [262.67032]
time: 1.8756356239318848, score: [266.178]
time: 2.0350894927978516, score: [269.68567]
time: 2.198340654373169, score: [273.19336]
time: 2.3600659370422363, score: [276.70108]
time: 2.5079269409179688, score: [280.20874]
time: 2.66652774810791, score: [283.7164]
time: 2.8306596279144287, score: [287.2241]
time: 2.9909186363220215, score: [290.73178]
time: 3.1429824829101562, score: [294.23947]
time: 3.3081655502319336, score: [297.74716]
time: 3.459226608276367, score: [301.25485]
time: 3.611698627471924, score: [304.7625]
time: 3.7840662002563477, score: [308.27023]
time: 3.9491207599639893, score: [311.77786]
time: 4.126430988311768, score: [315.28555]
time: 4.28573203086853, score: [318.79324]
time: 4.4626312255859375, score: [322.30093]
time: 4.6323816776275635, score: [323.47638]
time: 4.790423631668091, score: [323.47638]
time: 4.984347820281982, score: [323.47638]
time: 5.190688371658325, score: [323.47638]
time: 5.379737615585327, score: [323.47638]
time: 5.5677032470703125, score: [323.47638]
time: 5.775966167449951, score: [323.47638]
time: 5.945037364959717, score: [323.47638]
time: 6.121779203414917, score: [323.47638]
time: 6.302301406860352, score: [323.47638]
time: 6.486599445343018, score: [323.47638]
time: 6.701922178268433, score: [323.47638]
time: 6.891829252243042, score: [323.47638]
time: 7.100352764129639, score: [323.47638]
time: 7.294318199157715, score: [323.47638]
time: 7.505084753036499, score: [323.47638]
time: 7.722204208374023, score: [323.47638]
time: 7.955359697341919, score: [323.47638]
time: 8.186720132827759, score: [323.47638]
time: 8.405459642410278, score: [323.47638]
time: 8.599948644638062, score: [323.47638]
