user 98   scene:3
time: 0.08712887763977051, score: [268.5536]
time: 0.33527112007141113, score: [275.88696]
time: 0.5462837219238281, score: [283.1722]
time: 0.7381689548492432, score: [290.5325]
time: 0.8189640045166016, score: [297.89587]
time: 1.214611291885376, score: [305.26044]
time: 1.3700332641601562, score: [312.6296]
time: 1.5093967914581299, score: [319.99988]
time: 1.667609691619873, score: [327.47397]
time: 1.7964105606079102, score: [335.0018]
time: 1.9382965564727783, score: [342.525]
time: 2.090226411819458, score: [350.0366]
time: 2.2318475246429443, score: [357.55896]
time: 2.3950295448303223, score: [365.08032]
time: 2.5066304206848145, score: [372.59186]
time: 2.630498170852661, score: [380.07227]
time: 2.777848958969116, score: [387.5233]
time: 2.9159433841705322, score: [394.94846]
time: 3.0225024223327637, score: [402.43546]
time: 3.131272554397583, score: [409.88586]
time: 3.282210350036621, score: [417.29742]
time: 3.412428140640259, score: [424.6528]
time: 3.5310144424438477, score: [431.88803]
time: 3.6551506519317627, score: [438.59192]
time: 3.765737771987915, score: [443.97968]
time: 3.8856587409973145, score: [448.20117]
time: 4.01358699798584, score: [452.37674]
time: 4.119671106338501, score: [456.8259]
time: 4.225200653076172, score: [462.25546]
time: 4.341247081756592, score: [467.84067]
time: 4.4461283683776855, score: [474.08572]
time: 4.560733079910278, score: [481.13217]
time: 4.664977788925171, score: [488.29617]
time: 4.7529237270355225, score: [492.21793]
time: 4.8361406326293945, score: [493.9263]
time: 4.937236070632935, score: [495.11993]
time: 5.0464184284210205, score: [495.8116]
time: 5.137281894683838, score: [495.7598]
time: 5.231657981872559, score: [495.7868]
time: 5.32096791267395, score: [495.65323]
time: 5.410222768783569, score: [495.65393]
time: 5.502095699310303, score: [495.78323]
time: 5.590457916259766, score: [495.92273]
time: 5.679161310195923, score: [495.9981]
time: 5.759882688522339, score: [496.01022]
time: 5.8334314823150635, score: [495.9862]
time: 5.909360408782959, score: [495.95102]
time: 5.9797892570495605, score: [495.92212]
time: 6.0572099685668945, score: [495.90842]
time: 6.138388633728027, score: [495.90997]
time: 6.223042964935303, score: [495.92023]
time: 6.282558917999268, score: [495.9314]
time: 6.349315881729126, score: [495.9384]
time: 6.436274528503418, score: [495.9401]
time: 6.513296365737915, score: [495.93802]
time: 6.629611015319824, score: [495.92938]
time: 6.692363023757935, score: [495.8953]
time: 6.759796857833862, score: [495.86374]
time: 6.821711301803589, score: [495.84204]
time: 6.881420850753784, score: [495.8336]
time: 6.9351489543914795, score: [495.83768]
time: 6.99286150932312, score: [495.8499]
time: 7.046490907669067, score: [495.86465]
time: 7.097369909286499, score: [495.87704]
time: 7.157893896102905, score: [495.88437]
time: 7.218870401382446, score: [495.88602]
time: 7.261232614517212, score: [495.88315]
