user 81   scene:2
time: 0.06378412246704102, score: [236.52406]
time: 0.24756669998168945, score: [239.58989]
time: 0.39980077743530273, score: [242.63583]
time: 0.5559437274932861, score: [245.74182]
time: 0.7116763591766357, score: [248.84871]
time: 0.8797318935394287, score: [251.93613]
time: 1.0502235889434814, score: [255.05396]
time: 1.2235701084136963, score: [258.14883]
time: 1.3961079120635986, score: [261.22055]
time: 1.563492774963379, score: [264.27393]
time: 1.7228384017944336, score: [267.3133]
time: 1.8796920776367188, score: [270.34213]
time: 2.061572313308716, score: [273.36365]
time: 2.26312255859375, score: [276.37872]
time: 2.4407315254211426, score: [279.3882]
time: 2.612797498703003, score: [282.39282]
time: 2.829242706298828, score: [285.39285]
time: 3.0091428756713867, score: [288.38852]
time: 3.190985679626465, score: [291.37988]
time: 3.376452684402466, score: [294.3669]
time: 3.5625369548797607, score: [297.34964]
time: 3.744354009628296, score: [300.32806]
time: 3.9465572834014893, score: [303.30225]
time: 4.149631977081299, score: [306.2724]
time: 4.342230558395386, score: [309.23862]
time: 4.5468714237213135, score: [312.2013]
time: 4.746070861816406, score: [315.16064]
time: 4.976046562194824, score: [318.1208]
time: 5.220567226409912, score: [321.0785]
time: 5.426968097686768, score: [324.03363]
time: 5.628934144973755, score: [326.98648]
time: 5.881993055343628, score: [329.93732]
time: 6.093149423599243, score: [332.88638]
time: 6.315873622894287, score: [334.3998]
time: 6.564368486404419, score: [334.3969]
time: 6.829684257507324, score: [334.39404]
time: 7.100845575332642, score: [334.39117]
time: 7.357591152191162, score: [334.38824]
time: 7.608022212982178, score: [334.38535]
time: 7.842481374740601, score: [334.38248]
time: 8.108113765716553, score: [334.37958]
time: 8.32353401184082, score: [334.37665]
time: 8.569774627685547, score: [334.37378]
time: 8.861608743667603, score: [334.37088]
time: 9.064634799957275, score: [334.36798]
time: 9.315328359603882, score: [334.3651]
time: 9.556472301483154, score: [334.36224]
time: 9.764853715896606, score: [334.3593]
time: 9.984140634536743, score: [334.3564]
time: 10.204407215118408, score: [334.35355]
time: 10.39356279373169, score: [334.35062]
time: 10.605565547943115, score: [334.34775]
time: 10.982369899749756, score: [334.34485]
time: 11.117044925689697, score: [334.34198]
