user 45   scene:2
time: 0.06419873237609863, score: [236.47081]
time: 0.2291264533996582, score: [239.56123]
time: 0.3291146755218506, score: [242.60304]
time: 0.42093825340270996, score: [245.6863]
time: 0.5115530490875244, score: [248.7491]
time: 0.6085042953491211, score: [251.7829]
time: 0.7201385498046875, score: [254.80469]
time: 0.8038797378540039, score: [257.84363]
time: 0.8918695449829102, score: [260.8686]
time: 0.9983925819396973, score: [263.88474]
time: 1.0915591716766357, score: [266.89478]
time: 1.1873700618743896, score: [269.89825]
time: 1.2842364311218262, score: [272.89557]
time: 1.3627398014068604, score: [275.8874]
time: 1.4539804458618164, score: [278.87277]
time: 1.5326249599456787, score: [281.85175]
time: 1.6188323497772217, score: [284.82455]
time: 1.6828992366790771, score: [287.7917]
time: 1.76509690284729, score: [290.75372]
time: 1.8410263061523438, score: [293.71133]
time: 1.9219908714294434, score: [296.66516]
time: 1.9902842044830322, score: [299.61578]
time: 2.0536110401153564, score: [302.56378]
time: 2.133518934249878, score: [305.50955]
time: 2.207439422607422, score: [308.4535]
time: 2.290865421295166, score: [311.39587]
time: 2.3617351055145264, score: [314.33698]
time: 2.422140121459961, score: [317.2771]
time: 2.488224744796753, score: [320.21637]
time: 2.5532121658325195, score: [323.1549]
time: 2.6111626625061035, score: [326.0929]
time: 2.6679389476776123, score: [329.03043]
time: 2.7259294986724854, score: [331.9676]
time: 2.7792153358459473, score: [333.51703]
time: 2.832007646560669, score: [333.59448]
time: 2.8845629692077637, score: [333.57578]
time: 2.935119152069092, score: [333.55707]
time: 2.985830068588257, score: [333.5384]
time: 3.0349690914154053, score: [333.51968]
time: 3.113983154296875, score: [333.50095]
time: 3.177947998046875, score: [333.48227]
time: 3.225079298019409, score: [333.46356]
time: 3.2674291133880615, score: [333.44485]
time: 3.316077947616577, score: [333.42615]
time: 3.376358985900879, score: [333.41437]
time: 3.436262607574463, score: [333.4134]
time: 3.4852945804595947, score: [333.41238]
time: 3.53279972076416, score: [333.41138]
time: 3.5769753456115723, score: [333.41034]
time: 3.6230621337890625, score: [333.40936]
time: 3.674466371536255, score: [333.40836]
time: 3.7179222106933594, score: [333.40735]
time: 3.762833833694458, score: [333.40637]
time: 3.806501626968384, score: [333.40536]
time: 3.8578805923461914, score: [333.40436]
time: 3.908911943435669, score: [333.40335]
time: 3.956339120864868, score: [333.40234]
time: 3.9957377910614014, score: [333.40137]
time: 4.035330772399902, score: [333.40036]
time: 4.083754777908325, score: [333.39935]
time: 4.128988981246948, score: [333.39835]
time: 4.174546480178833, score: [333.39734]
